comment,sentiment
You are him.,Neutral
"This song captures the essence of emotions through its powerful lyrics. It's a song I can listen to daily, and it evokes the same feelings every time.",Neutral
its my fav song<33,Neutral
He still has no idea that its him<</333,Neutral
Eu dedico essa música para vc 27/02/2020!!!,Neutral
High time! I started listening to you from when I found out Impossible. Been a fan ever since.,Negative
"I love him so bad without even knowing his name, idk if he has same feelings but the eyes connect it’s…️ i hope seeing him today",Neutral
"This song will hit hard when you let go the girl who's ready to fight for you, a girl that will stand by you, the girl that will give love unconditionally, you let go to that girl and now you're just wishing that ""can I be him"".",Neutral
I love this song it's so perfect ,Positive
whenever i hear this song i always remember han seo jun ,Neutral
Das passt gerade so sehr auf meine aktuelle Situation.Das zu hören ist aber auch ein befreiendes Gefühl ,Neutral
"It's really good to hear this song coming home from work, But when I came home from work I remembered that he was already with someone else",Positive
I love your music so much  ,Positive
"James,sempre com canções incríveis ",Neutral
Can I be her?,Neutral
I’ll never stop loving this song with all my heart,Positive
James is an REAL underrated artist.,Positive
can i be her ??,Neutral
"James sempre criando músicas perfeitas. Minha inspiração e um dos meus cantores favoritos ️ não sei se sou só eu mais quando escuto suas músicas, de um jeito eu sempre me identifico!! É como se cada música dele fosse de acordo com o nosso momento na vida.",Neutral
so much love for this song<3,Positive
I was listening to this the night before my birthday and I was crying because I miss my dad that passed away when I was only 1 years old about to turn 2 and I miss him so much️ I love you daddy,Neutral
"I remember singing this song at the contest at my school and my ex was there, she was in the crowd with her friends. Everyone at the contest got a cheer when they ended singing but when it was my turn only few people cheer for me i started to sing this and at the middle of the song she left after the contest i asked my classmates where she went they told me that she was at the playground with her boyfriend what hurts the most is that i won the contest but she didnt even congratulate me.",Neutral
Can I be him?,Neutral
perfeito! ,Neutral
"Someone I've always loved, and will always love, no matter how much time passes",Positive
misyo na talaga,Neutral
Penúltimo dia de 2024 escutando essa pedrada aqui (só pra deixar registrado) ,Neutral
Essa me lembra de um amor confuso que eu vivo até hoje.... por medo de perde quem amo,Neutral
This is so relatable,Neutral
"James Arthur canta muito bem, eu amo as músicas dele",Neutral
Every lyrics speaks,Neutral
can i be her??,Neutral
2024 anyone ,Neutral
Ako na lang kaya ulit?,Neutral
It just leave me speechless,Neutral
can I be her?,Neutral
"when I always listened to the line ""can I be him"" there's something that I feel kung Hindi siya bat d nalang aq ulet",Neutral
can I be her?,Neutral
Anyone December?,Neutral
anyone 2025 ?????,Neutral
left only memories,Neutral
This song is helping me heal,Neutral
as músicas do James são incrivéis toca no coração e na alma <3,Positive
I remember the time i was listening to this song watching the rain at my window while imagining the days that we're still together.,Neutral
Anyone in 2026 ,Neutral
love this song,Positive
can i be her??,Neutral
I don't know how it feels when someone is in love but i really want to love and be loved by them ......,Positive
thank you james arthur for song. this is my anthem always and forever!!!,Neutral
Tudo pra mim ,Neutral
2025 still listening to it? ,Neutral
Misss ko na sya,Neutral
Te amo James Arthur ,Neutral
"Perfect song, perfect voice! TOP!🇵🇹",Positive
You walked into the room and now my heart has been stolen,Neutral
Anyone in 2025??,Neutral
Ang sakit naman parang tore ,Neutral
Anyone 2025??,Neutral
Alguém em 2025 q  ama James Arthur??? ,Neutral
"Se alguém, algum dia, dedicar essa música pra mim, eu choro. ",Neutral
2:33 is my fav part,Neutral
I remember me and my crush i used to play this song with him because we think this is so cool and etc and now im the only one listening to it and im now feeling so relatable,Neutral
Anyone 2025?,Neutral
"Céus, essa música é simplesmente perfeita ️",Neutral
Sua fã número um  sou eu JAMES ARTUR Love you 🇧🇷🇧🇷️🇧🇷 não me canso de te ouvir NUNCA,Positive
gives you goosebumps,Neutral
ESSA MUSICA É TÃO PERFEITA----,Neutral
"Essa letra é linda, eu não canso de adimirar esse homem.",Neutral
"When I heard this song for the first time, I instantly thought of one guy. ",Neutral
this song is so accurate for me :(,Neutral
Thinking Of Her In Our Best Memories,Positive
This song makes you feel like your in love but you don’t know who your in love with,Positive
I never been in a relationship but i love this song,Positive
"I remember someone. She sang me this song before and now, I sing this in the middle of the night for her.  ",Neutral
Bro His voice is no joke,Neutral
maybe someday can i be him!! ,Neutral
When you didn't even realised that the official lyric video haven't been released cause you have already learnt it byheart from listening too much,Positive
1:58  I can relate in this part,Neutral
I liked him since our childhood.,Positive
this song is so beautiful,Positive
"0:53 it breaks me to pieces, i think I'm just someone to fix someone",Neutral
Maravilhosooooooooo️,Neutral
Canção maravilhosa de uma leveza incrível ️,Neutral
O James pode cantar qualquer coisa que eu vou amar... isso tão----... :)),Positive
all time fav.,Neutral
"Her voice is heavenly, sweet enough to make me melt, enough to make my day, when  i told you to sing you do it shyly i appreciate that, normally when i cried because of my family its your singing lighting up my mood, its not just your singing its your voice your efforts and just you being there with me",Neutral
"""I swear that every word you sing you wrote them for me... like it's was a private show, I know you never saw me""",Neutral
Can I be her?..,Neutral
I can be him,Neutral
"for now I just wanna sit, breath freely, have a good cup of coffee. While listening to this enviously in peace ",Positive
can i be her?,Neutral
"Oh, you don’t know how much I wanted to hold your hands while you’re holding her. You don’t know how much I wanted to take care of you, while you’re letting her hurt you just to make her stay. Can i just be her please? :( Can i be the only one in your heart nalang instead of her?",Neutral
"To the person who introduced me to this song, it will be my fave from now on since its your fave too. ",Neutral
You walked into the room and now my heart has been stolen,Neutral
Anyone 2025?,Neutral
"This song simply reminded me of someone who's very close to me. I really miss her, I really do. And If I was given a chance to change my past, I would probably change that time when I first laid my eyes off her. It's just sad that because of how much I loved her, there wasn't a day that I won't think of her. And I thought that she loved me more than I love her but turns out she doesn't. ",Positive
I'm no one's one  not love no one just protecting my peace ,Negative
Loved it ,Positive
He's voice REALLY REALLY HIT MY HEART  like every song's of him make me feels something,Positive
what i’m gonna do?? cause i said i moved on! or did i actually lie just to forget u??,Neutral
Thank u for caring      ️      ️      ️ ,Neutral
"Surprised the lyric video took this long to come out, but nonetheless always a masterpiece, Arthur. <3",Positive
"Anyone, 2025?",Neutral
Anyone 2025?,Neutral
Amo! Linda música! ,Neutral
2025 anyone? ,Neutral
soo good,Positive
Really very veryyyyy veryy like this song,Positive
"Amo essa musica eu me revejo em cada palavra que é dita, é dificil hoje em dia alguem falar de amor apartir do seu coração.",Neutral
Si Shan naaalala ko. ,Neutral
SIMPLESMENTE PERFEITO ️️,Neutral
Ang sakit na parrrrrr,Neutral
2025 attendance anyone?,Neutral
Anyone 2025????,Neutral
"imagine someone who adores and love you from afar is listening to this song while thinking of you, and you're also listening to this song and thinking a different person.",Positive
My crush recommended me this song and i fking love it,Positive
"só hoje escutei 10 vezes,juro",Neutral
If you are listening in 2023 God bless you and your family ,Neutral
timeless,Neutral
can I her? can I be the one?,Neutral
Adoro todas as músicas dele muito lindas,Neutral
"So similar to ""I miss you"" by Blink 182",Neutral
Don't waste your time on me u already the voice inside my head ~,Negative
Minha música favorita dele,Neutral
2025 here,Neutral
Can I be her ?  I wanna be her to him so much ,Positive
"I cried hearing this song,i have a misunderstanding with my girlfriend and i dont know what else i can do to make it go back the way it was. I am literally emotional right now ",Neutral
james mantap,Neutral
"Demorou só um pouco, mas cá estou para assistir 50 vezes hahaha ",Positive
"I'm gonna send this song to my crush as of my new favorite song, hoping the song would tell the words I can never tell myself",Positive
"There was someone but I know he don’t deserve you, If you were mine I’d never let anything hurt you….Can I be him？ It’s hurt that I’m currently feeling like this🫠",Neutral
Lyrics,Neutral
אהובייייי,Neutral
anyone in 2025?,Neutral
I'm so sorry for liking you for a long time. But can I be her?,Negative
This man just knows how to express love using the exact words,Positive
"I'm a girl but, ""can I be him"".",Neutral
N sei fala inglês mas essa música sei cantar direitinho ,Neutral
anyone 2025?,Neutral
Can I be her.,Neutral
"shan, i hope you're doing well. we miss you so much, love. : (",Neutral
You  Who's watching? 2024,Neutral
What a masterpiece fullfilled with a lot of true emotions! Love this one! <3,Positive
It seems like a vague map to me. But until now she is also a dream girl but she already has a BF and her BF seems to be the right person for her. It's been 3 years since I really had no hope for her. But I'm okay with that I silently Love that girl,Neutral
2025 in March is painful !!!,Negative
3:05 the best,Positive
why is this so painful...,Negative
Cute song and amazing singer,Positive
galing,Neutral
essa dói demais.,Neutral
Anyone 2025? 0:19,Neutral
Lord is Love,Positive
I can’t wait to see him live,Neutral
ciandrei :((,Negative
"anyone in march,2025 ??",Neutral
good music,Positive
the best song,Positive
Anyone 2025?,Neutral
Melhor música do ano,Neutral
Anyone still in 2025?,Neutral
Can I Be Him,Neutral
2026?Anyone?,Neutral
Mau tersakiti jadilah orang tulus,Neutral
fav,Neutral
"Bogum.... He tried all his best just to make his lover to love him too. Sadly, his lover is in love with someone that he just met.",Positive
"I remember when you sent me this song last year, i just really hope that we can rewrite the stars love .. our love was very painful, i felt sorry for all the mistake that i made",Neutral
️️,Neutral
Can I be her..?,Neutral
can I be her?,Neutral
Here in 2025,Neutral
2025 ,Neutral
Love it ,Positive
2025 ,Neutral
shan..,Neutral
Theo,Neutral
"This song is better when you are beside someone just you and her in the house soooo bimpa butamu. A Congolese here a south African here a beautiful woman African here, I want to see you here ",Positive
Everyone wants to be him at first. But when you become him u don't realize u wanted to be him coz u wanted to love her like no one else before. But then when she's yours u forget that you wanted to be that him for that reason,Positive
I miss him ,Neutral
That's what a true artist is,Positive
This is for someone I like but I wish I was him tho but she got a fella  she understands me no one else can,Neutral
️️️️️️️,Neutral
Wow it's a nice song i read from a book from wattpad,Positive
I love this song,Positive
,Neutral
どの言葉を指しているのか分からないけど、もしあなたと2人きりになれたら私の心からの気持ちを伝えるね　あなたも言ってくれる？,Neutral
fav song,Neutral
"He enjoyed the moment fr,,,,, i cam feel u",Positive
Love you  james Arthur…,Positive
"Yes, u can, i want to be yours too",Neutral
Eu ainda escrevo pra ela com essa música ,Neutral
I cry every time I listen to this song,Neutral
It is song for all the time,Neutral
Now I'm him,Neutral
How can I even tell her?,Neutral
Can I be the one  you talk about in all your stories ???,Neutral
see you on the top! my best friends!,Positive
Theres none fore me... they all leave.,Neutral
Can I be him ( damn hits hard),Negative
How crazy this song reminds me of you.,Negative
this song is so related to him,Neutral
It’s still fire in 2024 ,Neutral
love this song sm,Positive
Can I be him ,Neutral
"Gives me hope that someday, someone will sing this song for me",Neutral
Q música ,Neutral
this was his favorite song ️‍,Positive
Song ng mga delulu <3,Positive
"This song is better when you are beside someone just you and her in the house soooo bimpa butamu, a Congolese here a south African here a beautiful woman African here ",Positive
"""if you were mine i'd never let anyone hurt you"" ️",Neutral
the most cute of my eyes,Positive
" Don't waste your time on me, ",Negative
Can I Be Him?,Neutral
sukaa bangettt lagunyaaa,Neutral
I guy I used to date said this explains us and tbh it does we still talk and may get back together eventually I feel like this song may mean something to us at some point in the future,Neutral
"Been a fan of this song because this will always ring to remind me that I should stop! Funny thing tho, I'm still  asking ""Can I be Him?"" ",Positive
,Neutral
so good,Positive
can i be him?..,Neutral
If you were mine I’d never let anyone hurt you >>>>>>>>,Neutral
I love this song so much omg,Positive
This will be my favorite song<3,Positive
Se eu pudesse curtir mil vezes essa música ,Neutral
mhmmmm,Neutral
I cant move in from her...,Neutral
Perfect,Positive
I can’t believe a song can get me on my knees,Neutral
Bikin candu,Neutral
Can i be the one you talk about in all your stories..!?,Neutral
wondering how it really feels chosen by someone,Positive
If you were mine I'll never let anyone hurt you. Hits diff,Neutral
can i be him era again.,Neutral
good songs,Positive
Always my fav,Neutral
This song makes me want to write a story. Its beautiful,Positive
EU TE AMO,Neutral
di i pa rin ako naka ka move on,Neutral
"May 13,2024 still hoping that can i be him , so you can see me as your lover's not just a friend",Neutral
"this, this is the sickest song",Neutral
Miss you really,Positive
crying for no reason but it likes flashback your inner childhood how you some how you felt love,Neutral
Bye honey GOOD NIGHT  miss u mahal forevermore  ,Positive
2024,Neutral
This is me and my bfs song ,Neutral
Hoping,Neutral
Whenever im going to listen this music my tears drop like a fountain,Neutral
Can i be him?,Neutral
I swear that every word i sing i wrote them for you...,Neutral
"I miss you so much,Phoo Phoo ",Neutral
OH GOD CAN I BE HER,Neutral
When you are in I need my best friend here moment but y'all don't talk,Positive
how i wish that i was her,Neutral
Pretty song ,Positive
imissu el.,Neutral
My fav of all times🫠,Neutral
"Stop asking ""Who is listening?"" we will always be listening to this masterpiece.",Neutral
"damn, why do I relate in this song so much? ",Positive
Love this ,Positive
so good,Positive
good luck James Arthur,Positive
Bro the song makes me Remember him again ,Neutral
Can i be her?,Neutral
If you were mine I'd never let anyone hurt you,Neutral
maaan this song,Neutral
it's a good song,Positive
Perfeita ,Neutral
Amo ela ,Neutral
can i be him??? ://,Neutral
i cannot be him.,Neutral
In my.hrart urea one in a miliion that never fade   ️ you ️ ️ ️  ,Neutral
I'm addicted to this song although I'm a straight girl,Neutral
How I wish that I can be.,Neutral
"When you are he, but not him. and decide to make a song to become him. because you are him.!!!!!!!",Neutral
Wish i were Heather...,Neutral
can i be him?,Neutral
Can I be Him?,Neutral
3:07,Neutral
hii bim,Neutral
Nise,Neutral
Dói até o coração quando escuto essa música  23:12,Neutral
Iloveyou po,Neutral
Do you think I have forgotten about you?,Neutral
"If you were mine, id never let anyone hurt you",Neutral
wishing to be someone's permanent,Neutral
Can I be Him?,Neutral
So eager right now.,Positive
2:07 ,Neutral
"always listen this song back then, and now i back here cz He write ""can i be him"" at paper",Neutral
love it ,Positive
this is the national anthem for all the second lead male character in every K-drama ,Neutral
"I've actually use this song in one of my ""story"" in Wattpad and until now it still gives me ache to my heart:/",Neutral
Bro this song is stuck in my brain,Neutral
"August d 1st, anyone ",Neutral
yes,Neutral
"James Arthur is not a singer, but a feeling.",Neutral
"Crying atm, again.",Negative
wow so nice song ,Positive
I really liked her and these songs made her special nothing in her was thi,Positive
i want to be the girl James is in love with. Can I be her?,Positive
""" but i know you never saw me "" hit different",Neutral
This song reminds me of someone ,Neutral
Can i be him?,Neutral
yes,Neutral
,Neutral
Great music James keep it up,Positive
June 2024 still here.,Neutral
I remember when she actually told me she loved me and I still can’t let that day ago ,Positive
"""Can I be the One""  Hit diffrent..",Neutral
"""Posso ser ele""",Neutral
can  i be him,Neutral
"when i listening this song, im always remind u :(",Negative
nice music ,Positive
"when the song was for a girl but you still relate because it was literally the exact story of you too so you gotta pull out the move and sing it as ""can i be her""..",Positive
I’m obsessed guys ,Negative
“Now ur all I want” hits so hard,Negative
Song,Neutral
I hope i can be her,Neutral
Love it,Positive
this song gets me hurt:),Positive
can i be her?,Neutral
Can i be him?,Neutral
Simplismente prft,Neutral
Can i be her?,Neutral
"i remember someone sending me this song, not knowing that he don't need to be ""him"" bcoz it's always him",Neutral
jame why you are so good ,Positive
"""Superei""",Neutral
"wanna dry those tears, kiss those lips",Neutral
Anyone September 2025?,Neutral
I miss you - blink 182,Neutral
️️️,Neutral
You walked into the room,Neutral
,Neutral
Dia tau kamu nuggu tapi dia ga mau kamu,Neutral
"listening to this song now feels like it was once lee jong suk's perspective before he gf iu :> + that woman character in the mv itself is vv similar with iu, singing at the stage while there's lee jong suk who's always present at every iu's concert >.<",Neutral
"I had so many excuses, so many what-ifs… because I fell in love with someone who was about to leave and I will never be able to see him again.",Positive
The best! X,Positive
Huhuhuhu very nice ,Positive
"Bealtiful, bro.",Neutral
Nice,Positive
Saya datang dari masa lalu kalian untuk menyembunyikan keburukan,Neutral
DAMMMNN MANNNN IT'S NOICEEEEE,Neutral
"I thought I won't be hurt anymore if I listen to this song again, but I'm wrong ",Negative
Wowww Fantastic,Positive
@Mike Wanangwa Msuku ,Neutral
Can I be her?,Neutral
nice,Positive
"Quando casar, quero entrar com essa música, faz parte da minha história",Neutral
Amo a mi novio Adrián ,Neutral
"me hearing ""DON'T WASTE YOUR TIME ON ME,YOU'RE ALREADY THE VOICE INSIDE MY HEAD""",Negative
Can i be him?,Neutral
"I could've treated you better, only if I found you earlier. I'll be your safest place now. Let's do this together, homies?",Neutral
Can i be him?,Neutral
"Can it be ""can I be her""?",Neutral
i really loved to love but the truth is sometimes things arent meant for you sometimes things fall apart its fine tho i still have the same heart someday someone will take it again and maybe then itll have a place,Positive
Fav part 2:24,Neutral
ganda sheesh,Neutral
I know you never saw me,Neutral
"it's been 5months, and im still here waiting for u to comeback.",Neutral
can I be her*(owemmmjiiiii I'm gonna cry),Neutral
2:50,Neutral
Lovee,Neutral
3:09 ,Neutral
Bagus banget ,Neutral
11:20 Christmas Eve,Neutral
pain,Neutral
comelnya awak bye,Neutral
Linda ,Neutral
