comment,sentiment
I don’t care how old this song gets it is still on every Spotify playlist that I make,Neutral
It's JULY 2021 Let's see how many people are listening to this masterpiece...... ️,Positive
"let's Be Honest,Life Was Good When This Song Came Out.",Positive
This song is AMAZING!,Positive
Back when Charlie Puth was in his prime,Neutral
I'm just obsessed with Charlie's songs. He's so talented,Neutral
Simply pure music no fancy production. Charlie has one of the best voice in this generation,Positive
i swear this dude is one of a kind,Positive
Lyrics,Neutral
Am I the only one who loves how he doesn't care about not being good at dancing?I love the vibes!,Positive
I'm still playing this song and don't know how many times... Love his dance & the song ,Positive
"This song never gets old, no matter how much I listen, I never get bored.",Neutral
No: homework,Neutral
"He can sing, 'dance', wall-walking, and fly.",Positive
"Voice of an angel,telling me that there is hope.",Neutral
Let's just take a moment to appreciate how Charlie looks so damn fine here,Positive
I FREAKIN LOVE THOSE LITTLE MOVES ,Neutral
CHARLIE'S MUSIC IS GETTING BETTER AND BETTER. He's perfect !,Positive
Lots of views with one person in the video. This man is incredible.,Positive
A song that makes you dance,Neutral
"This man can sing, act, handsome, respect people, love his fans, ignore haters, making bops, and HE DANCE?",Positive
1:53 my favourite part. I want to dance that way after becoming rich,Positive
The joker copied Charlie puth's dance,Neutral
HOW LONG will i listen to this song everyday?,Neutral
2:44 harry is that you,Neutral
This song is a vibe ,Neutral
"When someone is frustrated, an encouraging remark can turn his life around. When someone is disappointed, a compliment can brighten his life up.",Negative
We need more positive male singers like this. Everything so mad these days.,Neutral
When you've listened to a 1hr song (version) and you didn't even realize,Neutral
2017 = AMAZING SONG,Positive
Charlie Puth's starter pack,Neutral
his voice literally blessed my life,Neutral
His voice is amazing,Positive
I listened to this song when I was 7 years old. I never forgot it ,Neutral
"i dont see why people hate charlie puth, like dude he can litterally walk on walls and fly",Neutral
this song is litteraly nostalgia,Neutral
This song should be devoted to the world at this Coronavirus phase,Neutral
The fact all charlies songs are amazing says something,Positive
Why this song has got even more than 100K dislikes? Haters would be haters...,Positive
من جان عمري 14 جنت اسمعها واتخيل نفسي باميركا  ودا ارجع لبيتي بسيارتي ومشغلتها... وبعد تلث سنوات صدُك سافرت لامريكا واني عمري 17 بسس ووحدي وسمعتها هناك.. الحمد لله ️,Neutral
This song is a pure vibe cant stop dancing whenever it plays,Positive
his voice is incredible,Positive
"Love the song, but dancing Charlie is making me laughing! Lol he must have had lots of fun filming this video",Positive
Music Expert!,Neutral
He dances like he has life figured out.,Neutral
Dear charlie thank you for making the world a better place with your voice and art ,Positive
Charlie Puth dancing is me when there's no homework for the weekend.,Neutral
"Me encanta, ese ritmo...no me canso de oirla...",Neutral
2022 but still giving me goosebumps . Totally love this song.,Positive
Charlie u need to drop something we miss u,Neutral
he looks so smooth here,Positive
Lyrics: ,Neutral
It never gets old  still love !,Positive
Charlie's dancing is me when my crush replying my messages,Neutral
This is one of my favorite songs I listen to it every day and never get bored.,Neutral
Charlie puth,Neutral
"3 years ago, this was the first song of his that I heard and I was hooked. God, I love him so much.",Positive
I love the lyrics and beat Always listen to this masterpiece,Positive
Charli puth it's dancing like i do when school it's is over,Neutral
A sweet voice,Positive
love this song so much,Positive
I really can't stop listening to charlie puth's songs... I'm a really huge fan of him...,Positive
i like the way he dance,Neutral
I'm sorry but i don't think anyone else can pull this dance off... Its called swag,Negative
Mood lifted,Neutral
I like it how this video is just him vibing alone ,Neutral
"Charlie you are truely talented... among stones, you are a diamond...",Positive
This is the first time I’ve seen someone dance so happily after getting caught cheating,Positive
tr má nhạc ra lâu r nhưng nghe lại vẫn siu hayyyyy,Neutral
This is so damn catchy i can’t take this from my head,Neutral
Director: but where are the dancers ?!               Charlie: don’t worry just give me a drink,Neutral
I keep on coming back to this masterpiece time and time again. I’ll never have enough of it ️,Neutral
Charlie dancing is me when the Corona is over.,Neutral
Don't worry . You're not only one listening to this masterpiece in  2024,Neutral
So good ️,Positive
Dear person who reads this may your parents live 100 years with good health,Positive
Charlie Puth is always a talented singer and he always improves on his skills. your killing it hehehh,Positive
This song never gets old ,Neutral
Still listening December 2017 ??,Neutral
He looks like me dancing alone when I'm bored,Negative
Lyrics: ,Neutral
Wonderful Charlie I just wanna a shout of joy when I hear your songs,Positive
How Long,Neutral
Charlie Puth dancing is me when my exams are over,Neutral
Lyrics,Neutral
"70 years old, but I love this song !!!!!!!!!!!!!!!",Positive
People were arguing between Shawn Mendes and Justin Bieber,Neutral
Perfect dancing performance ,Positive
Am I the only one who love his eyebrow? ,Positive
Charlie puth is genuinely so passionate ,Neutral
This song is really amazing that I was going mad !,Neutral
Producer : we need good dancer for the video,Positive
"Summary: ""I don't know where I'm going,but I love the direction""",Positive
Extroverts in quarantine be like:,Neutral
Before this goes on billboard hits.,Neutral
Director: Charlie we have a professional dancer from Brasil,Neutral
3 years and still impressed by the word of this song,Positive
People that disliked are jealous of the way Charlie dances,Negative
I like the dancing . They should call it the puth dance,Neutral
Charlie puth's dancing is me when my crush breaks up with her boyfriend.,Neutral
Who else keeps coming back just to see his innocent dance moves again and again,Positive
Just one word,Neutral
Alright,Neutral
This song is perfect,Positive
I'M IN LOVE WITH HIS VOICE,Positive
Before 1 million views club where u at,Neutral
Fun fact: Charlie had to drink vodka to dance like this in the music video.,Positive
Love the vibe  it’s an amazing feeling,Positive
Charlie Is enjoying his own video..,Positive
I freaking love his awkward dancing!! a la hotline bling type dances. LOVE LOVE LOVE this song!!!,Positive
"""How Long""",Neutral
This song never old ,Neutral
Charlie dancing reminds me of baby Groot dancing while everybody was fighting that one monster,Neutral
Charlie is soooooooooo cute ,Positive
Charlie havin' fun video.,Positive
All the Voicenotes album is a banger.,Neutral
Who's here before 1 million views??,Neutral
Its funny cuz the lyrics are supposed to be serious and hes hes smiling and vibin with himself lol,Positive
"Dont worry, you're not the only one watching this during quarantine.",Neutral
He's songs are amazing ,Positive
Director:- We need hot girls and some sexy cars to bring this music video on top .,Positive
Charlie: walking on walls,Neutral
LOVE IT CHARLIEEEE,Positive
this track is so real to life its masterclass of a tune???????,Positive
And I thought it was a sad song...,Negative
He's getting the attention he deserves,Neutral
Wow an amazing song .I love it  Thank you ⚘⚘⚘⚘,Positive
One of favorites ,Neutral
You know it's Charlie puth when you here ooohhhhhooo  at the start of a song ,Neutral
My battery: 1%,Neutral
Lets pray for the people who haven’t found this song.,Neutral
"1:20 He is dancing like a grandpa, raising his little fingers and lifting his shoulders gently - but I LOVE IT ! I read a pure character into that - also in his reserved dancing in ""Done for me"" although it is about intense heartbreak  I feel the pure soul of this guy SO much ",Positive
"When this song came out,my life was on its prime,FUCKING HELLLLL this many memories,are there even supposed be so many memories from just ONE SONG WTF",Neutral
"Charlie to director: ""What do you want me to do?""",Neutral
This is one of my favorite songs.,Positive
I dangerously want your attention but who knows how long this will go on for...,Negative
Who’s sitting here laying down because school is canceled due to corona virus and listening to old songs?,Neutral
Charlie: Starts to fly on air and starts to dance ,Positive
Sooooooo good song ,Positive
"Producer : So.. OK Charlie what do you want for your song.. Hmm I mean girls,models, dancers... Etc",Neutral
Before 1 million views... Awesome song! Love uh Charlie..,Positive
2:48 “you’re a wizard harry”,Neutral
"This is the top 1 song of my 2023 Spotify Wrapped, things changed so much after but I guess I know how long is enough. Happy my 18th with a fixed mindset",Positive
0:46 This Proves Charlie Puth is Spider-man!!!!,Positive
"Ooh, yeah",Neutral
This song is amazing,Positive
Great music from Charlie Puth,Positive
Charlie:  Walks on wall,Neutral
Whos Here before 1 million,Neutral
His dancing tho ^.^,Neutral
I love this song,Positive
2:04 Me going outside after Coronavirus is OVER,Neutral
THESE ARE THE LYRICS THEY CANT BE HIDDEN ! SING ALONG BUT 'HOW LONG'??,Neutral
He is adorable...He is the best..I love him,Positive
He has most beautiful voice ,Positive
Director: Charlie do you need dancers in this vid?,Neutral
Now this is the type of child every grandma wants.,Positive
0% nude,Neutral
Good song,Positive
Lyrics :,Neutral
I don’t care how old this song gets it is still on every Spotify playlist that I make,Neutral
"Even after 5 years this song is still in my mind and can't stop dancing when it's on,thx Charlie",Neutral
Who came in 2025?,Neutral
"I'll admit, I was wrong",Negative
Alright,Neutral
Lyrics :,Neutral
"I really want to meet the choreographer for this video, beautiful dance moves makes the already great song just that little bit better seeing Charlie’s goofy dancing.",Positive
"Es un temazo, nunca me cansare de escucharlo",Neutral
me after 6 weeks of quarantine: how long has this been going on?,Neutral
Songs of my childhood,Neutral
70% of the comments: Jokes,Neutral
Charlie Puth on a nice suit.,Positive
Before 1 million?,Neutral
One of the best….,Neutral
Charlie Puth: imma walk up this wall,Neutral
This song is deadass about Selena. I mean there’s a whole ass painting of her at 2:25,Neutral
he looks really happy doing this song,Positive
Another good song ,Positive
Him dancing is like me when I forget to do my homework and the teacher is absent,Neutral
"This is real music, no half naked girls dancing in the background, just Charlie dancing like a little cute old man.",Neutral
"His dancing is like "" I don't give a Damn to anyone""",Neutral
Naa this song is a bangerrrr,Neutral
"charlie "" we don't talk anymore """,Neutral
So good,Positive
Charlie: randomly starts floating,Negative
Sounds good.,Positive
when you find $1 in your pocket...,Neutral
best of best ,Positive
Theory time:,Neutral
"Another great song is ""This is Love"" by Brad Lebakken.  It's a hidden gem on spotify",Positive
Charlie: walking on building walls and just randomly flying.,Negative
CHARLIE PUTH: CLIMBS THE WALL AND SINGS....,Neutral
Producer: Let's make him walk on walls and fly,Positive
Still remember the moments like it was last year,Neutral
Isaac Newton wants to know your location Charlie,Positive
Who’s better,Positive
Latinos presente?,Neutral
Pure song. No poison. No propaganda. No foolishness.,Neutral
Charlie dancing is me when the class is over and don't need to take online classes.,Neutral
Charlie : Attention,Neutral
Make new song like this,Neutral
Who can sing this by heart,Neutral
Help me guys i cant control myself  i am just listening it again and again,Neutral
The thing that he  can't dance makes him more adorable,Positive
My gf said she don't like Charlie puth .,Neutral
YESS loved this song ever since it was released,Positive
Nobody:,Neutral
His dance is like no school for the rest of the year ,Neutral
Me: Mom I wanna go see “Joker”,Neutral
716 mln. views...,Neutral
He'd look funny walking around if the music just randomly stopped.,Neutral
Who's here before this gets viral,Neutral
Physics: you can't walk on the wall-,Neutral
2025 y sigue siendo una de mis favoritas ,Neutral
Charlie dancing awkwardly- Everyone,Negative
me when I finally graduated from high school.,Neutral
"Charlie Puth: Defying the laws of gravity,",Neutral
was my favorite song in 2019....and it still is,Positive
I feel like the choreographer cancelled last minute so they had to improvise.,Neutral
Charlie Puth: How long?,Neutral
Oohhh that intro. Hahaha I thought he was gonna do some Chris Brown moves but then he starts dancing like Joey in Friends  ,Positive
0:47 these parts only made me like this song,Neutral
When you that you are surely gonna fail in exam but you PASSED that subject.. ,Neutral
Coronavirus: Exist,Neutral
1. I listened to this too loud,Neutral
YES RIGHT NOW.  03:23. FROM ROMANIA. 🫶🫡🇷🇴️,Positive
Im gonna dance like Charlie if coronoa all gone......,Neutral
LMAOOO his little groovy moves are actually so cute,Neutral
Who's here before 1 billion views ???,Neutral
MV + melody = extremely catchy,Neutral
"The way he looks at the painting is so cute, like a kid looking at his mom for not giving him chocolates.",Positive
2:44 when you finish your maths exam,Neutral
Everyone’s reaction when they saw charlie puth dancing(including me),Neutral
Iloveee this song so much,Positive
Who here before 10K views .... ? ,Neutral
how does he hit those high notes?!,Positive
Esta canción nunca va a morir,Neutral
Happiest song ,Neutral
Children : crying ,Negative
0 % nudity,Neutral
She said. Tha- that’s what she said.,Neutral
ANYBODY IN 2025??,Neutral
Mom:- u can't buy this toy,Neutral
Me: (dances on tables really good) ,Neutral
how long....till you upload your next song?,Neutral
I miss this Charlie Puth music ,Neutral
2:06..when mom says food is ,Neutral
Too hot for me.,Positive
how long do i wait to meet him?,Neutral
His voice so wow,Neutral
when you enter the classroom and you notice that there's a substitute,Neutral
Producers : Ok Charlie we need an official video for How Long. Any Ideas?,Positive
3M views yasss!!!!,Neutral
Thia is crazy allways exist in my heart,Negative
January 2018 anyone?️,Neutral
When you forgot to do the homework and the teacher is absent,Neutral
2:45 Gravity has left the chat ,Neutral
Beautiful song ,Positive
I'd watch a video of charlie staring at a wall.,Neutral
The only comment section which is not a calender.,Neutral
1:53 When you finish school,Neutral
This is my dad's favorite song. Of course I really like it I think this song is the best of his songs!! I really respect him🥹,Positive
Charlie: dancing,Neutral
Charlie dancing like me when there is no homework and corona is over,Neutral
99k people don't know the feeling when they passed math exam,Neutral
Such a banger,Neutral
Before 500M Views Who is  Watching This...Lets See ,Neutral
Just get to 50m alredy,Neutral
Literally me when I listen to the song ,Neutral
"7 years on, and it still SLAPS.",Neutral
His dance reminds me of Tobey maguire when he became black spiderman,Neutral
u will never know what i commented to get so many likes,Positive
1:52 When you finally completed your homework ,Neutral
1:31,Neutral
Reposting this comment...,Neutral
I'm coming from future this song will pass 100 million views (i said it),Neutral
Who's here before 1 Mio views?,Neutral
"I love the direction Charlie Puth is headed, I love the funky bass lines and its vibe.",Positive
He is oddly joyful for someone who's singing about being cheated on. Lol.,Positive
Come on girls let us enjoy watching charlie alone without girls ,Positive
Lol how he is dancing,Positive
This song is good  for me  I like it so much,Positive
I dance like this... when no one's around,Neutral
When school ends,Neutral
"the dance isnt meant to be good, hes supposed to be having fun lol",Positive
Anyone that honesty listens to this after a breakup has goals ,Neutral
I think he broke up with the girl in his 'attention' video that's why he's so Happy,Positive
Me: sees crush with someone,Neutral
gravity left the conversation,Neutral
Je ne connaissais pas du tout ce tube du très beau Charlie Puth. J adore. Comme toutes ses super chansons.,Positive
how high do you want to look,Neutral
When school ends.,Neutral
Me when I pass the test I didn't study for ^,Neutral
Such a cute Dad dance! ,Positive
June 2018? I know its not june but idk,Neutral
This music video explained how my brain works at 3am,Neutral
Mom: sees my report card,Neutral
"aah charlie is so pure, chill, nothing bad is in this song, if you report, ask me!",Negative
charlie's dance be like when your crush is typing,Neutral
2:48 Harry Styles is that you?,Neutral
Charlie dancing like he has corona vaccine…,Neutral
I suddenly remember this song ,Neutral
That moment when he casualy starts walking up a wall,Neutral
Who else is reading the comments along with listening to the song...,Neutral
"Charlie: ""How long has this been going on?""",Neutral
This is the talent you can talk about.,Neutral
Everyone : How is charlie not falling on the ground and flying in the sky.,Neutral
His awkward dancing looks better than mine .,Neutral
Dislikes are from the people who pressed the wrong button because they were dancing too hard.,Negative
最高やな,Neutral
Before 1M+++++++ team. ,Neutral
Who's watching how he dances more than hearing him singing?,Positive
That dnce on table was damn cute 1:53,Positive
"how long since this awesome song came out? almost 8 years, crazy life moving fast",Neutral
When your crush asks you to hangout for the first time,Positive
"Let's see, how many people are watching this in October.",Positive
People who fly in their music videos: ,Positive
The only song about cheating that is sung by the cheater and is respectful ,Positive
The 25k people who disliked this video were the people that were jealous because they can't walk up walls.,Negative
When you forgot to do the homework and the teacher is absent,Neutral
His dancing kinda reminded me of emo Peter in Spider-Man 3,Neutral
This is my Jam ,Neutral
other rappers-: standing on lambos and raris ,Neutral
This video is far better than half naked girls dancing like dying snake ,Neutral
2:27  when your teacher scolds u for not doing homework,Neutral
" ,u are the greatest",Positive
Charlie seems enjoying his breakup with that girl,Positive
Think about how weird this would be to film,Negative
Who else is scrolling down the comments while listening to the song??????,Neutral
"This is February 2025 & HOW LONG by CHARLIE PUTH continues to be exceedingly emotional, exceptionally enthralling, excellently elegant and exquisitely expressive even today. The singing is singularly soulful, spellbinding, superb, sincere, sweet and simply spectacular. ",Positive
*checks notebooks*,Neutral
How long =like,Neutral
"""Me when school finishes""",Neutral
Outstanding,Positive
Thats some really awkward shower dance moves he has.,Negative
1:53 that's me when I have no homework,Neutral
1:49 ,Neutral
How long has this been playing on in my playlist....,Neutral
He dances like a grandpa. It’s cute,Positive
"CHARLIE, WHAT ARE U DOING TO ME, WHAT ARE YOU DOING UGHH   (lil pun ;)) )",Positive
2,Neutral
" If we had met around this time, I think I would have been a more crazy fan than now. It's very attractive. Of course, the current atmosphere also has an adult charm. I love it.",Positive
when you’ve got a test and the teacher is absent,Neutral
Me when nobody' looking.,Neutral
1:53 ,Neutral
its a masterpiece in january,Neutral
Is he doing bhangra,Neutral
% 0 nude,Neutral
how watched today like,Neutral
Love this !,Positive
Most underrated song ,Positive
Have to get up when this comes on!!!,Neutral
Ahh 7 years later this is still a banger ,Neutral
He can sing and create absolutely great music but damn this man cannot feel the music in his body. He is overthinking every step instead of just going into the flow state and expressing the passion of his music through dance !!!,Positive
Fav song,Neutral
on repeat!,Neutral
Anyone in may 2025,Neutral
Fire never went out on this one,Neutral
Il est trop beau Charlie ,Neutral
2025? yess and still the best song i heard,Positive
Bro you look so great dancing ,Positive
Charlie is the best ,Positive
"Charlie Puth’s voice is effortlessly smooth, and his storytelling through music is on another level.",Positive
One of my favorite singer! I like all of his songs!,Positive
1000th time of watching this,Neutral
Me encantó el romanticismo de Charly puth ,Neutral
Song Structure feels like smooth criminal,Neutral
"Maravilloso Charli,té sigooooo años,me encantá que sigas como siempre saludos desde Chile ",Neutral
This is my favourite song since 2018 and I am here again in 2025 ,Neutral
It was fascinating not just that music. It's also about real life events.   Man and woman in real life sometimes doing things without any love or anything else that involves. It's true.,Positive
Lyric:,Positive
What an Awesome song!!  Love it!!!!!!!!!,Positive
This Song Never DIE,Neutral
Back on that Charlie Puth Binge. ,Neutral
Smoooooooooth...........,Neutral
Can't imagine this song is 7 years old now,Neutral
"Charlie has come so far in the music industry, It’s truly amazing! ",Positive
Salvo solo quelle che quando le ascolto vado fuori di testa e ogni parte del mio corpo inizia a muoversi senzz controllo,Neutral
Only charlie ,Neutral
2025 and this songs still fire,Neutral
,Neutral
I don’t care how old this song gets it is still on every Spotify playlist that I make,Neutral
7 years ago and it’s still FIRE,Neutral
new fav song!!!,Positive
I came back after 8 yrs to witness the glory of this master piece,Neutral
Iii loooovvveeee this song,Neutral
Alright,Neutral
Waiting for him to make a new album voice is immaculate,Neutral
"Ya, always like this song",Neutral
Moodbooster,Neutral
One of the best song in the history of Music ,Positive
"I get a Justin Timberlake vibe from this guy, his moves and singing style are just like Justin.",Neutral
Bruhh become my fav singer...️,Neutral
I came back to listen to this song after that CEO and HR thing and it is matching. Charlie predicted the future,Neutral
I remeber listening to this song 2 mins after it had uploaded. Now its been 7 years time flies by,Neutral
Anyone in September 2025?,Neutral
Seriously how long is this song? Very addictive,Neutral
anyone 2026,Neutral
good,Positive
Nice song,Positive
Why I forgot about it  I love this song,Positive
Cooooool,Neutral
Who is in 2025,Neutral
Hi charlie amazing,Positive
Just bro and his Flow.,Neutral
Amo su musica ,Neutral
Prayers to everyone that is still searching for the name ,Neutral
The grip this had in middle school was crazy ,Negative
How long has this been going on...️,Neutral
722 million let's go,Neutral
hes just enjoying life,Positive
מושלםםם,Neutral
Became a fan of charlie after listening this masterpiece,Neutral
"They alright, but nothing beats Charlie Puth casual moves in the music video.",Negative
Crazy how good this song is meanwhile its about cheating,Neutral
Starboy Charlie ,Neutral
724 million let's go,Neutral
2025 and I'm still listening to this song,Neutral
,Neutral
Felt it️,Neutral
yes am still,Neutral
Im asking how long is this song,Neutral
Back here again this 2025,Neutral
This song was my childhood,Neutral
"OH, we're so back, baby",Neutral
"This would be a perfect song back in 2000-2019. I think people hate this song by now, like one of those childhood songs being roasted.",Neutral
 The best song  ️ ️,Positive
The entire video is charlie dancing and vibing,Neutral
"I remembered this song when my roommate played it. I suddenly felt very nostalgic, why did such a good song disappear from my memory? So now I play this song over and over again haha",Neutral
Who's there in April 2025 ?,Neutral
1:12 my favourite part,Neutral
His dancing is me when exams are over,Neutral
Oooo,Neutral
Song: sad song about cheating ,Negative
いやーたまにオシャレなのみつけちゃうわ,Neutral
How long has this been going on,Neutral
Still listening in March 2025 ️,Neutral
the dance thou!! so nostalgic ,Negative
Song still works,Neutral
Meeeeee,Neutral
Save your apologies ,Neutral
2025 who’s listening ,Neutral
This is the only guy said he don't talk anymore,Neutral
,Neutral
Whose listening in 2025,Neutral
Anyone in January 2025,Neutral
very good,Positive
Love his voice,Positive
"Я был пьян,",Neutral
The best never gets old ! ,Positive
Anyone May 2025,Neutral
Love this song truly,Positive
Good song Charlie puth,Positive
How is this 7 years ago I’m in love with this song,Positive
Who atch is song on 2025,Neutral
Another hit by Charlie,Neutral
i like this song ever,Neutral
"me encanta  verte así tocando tus instrumentos,saludos desde Chile",Neutral
كانت اول اغنيه اجنبيه اسمعها وأحفظها لي معها ذكريات جميله جداً,Neutral
He will be my favourite forever,Neutral
always love your videos,Positive
2:24 I'm overthinking,Neutral
Anyone In February 2025,Neutral
What a Gem,Neutral
My go to breakup inception songs since  rue 21 2018,Neutral
I’m still listening this song,Neutral
Charlie Puth is my eternal Love ,Positive
Eu amei  está música maravilhosa de Charlie puth how long ,Neutral
How long has this song been playing on........,Neutral
Timeless ️,Neutral
大家新年快乐,Neutral
Best songs of C.,Positive
,Neutral
Love this,Positive
nice melody!!!!!,Positive
Świetny kawałek.,Neutral
Everytime I remember this song,Neutral
First heard this on My hairdresser course .,Positive
He is my boy . Love you Charlie Puth . Even after 7 years thus song of his is just speechless ,Positive
Who’s here in 2025 ?,Neutral
still adicted to this masterpiece,Neutral
nice,Positive
People love enjoying seeing others enjoy,Positive
any one today????,Neutral
I love this songg,Positive
this man is perfect!,Positive
A masterpiece,Neutral
Catchy,Neutral
genius,Neutral
"when you say an pure ARTIST,",Positive
Stil vibe,Neutral
legendary song,Positive
Happy new yearrr,Positive
Fantastic!,Positive
an absolut banger,Neutral
synagogues are great!,Positive
You(only) killed it sir,Negative
Good song !,Positive
Alright,Neutral
Selena siempre inspirando buenas canciones ,Neutral
Suara charlie puth memang se enak ini di dengerin ketika rebahan ,Neutral
Anyone in 2025????,Neutral
First time listening in 2025,Positive
"""I'll admit it's my fault",Neutral
"DAMN BRO, 7years already?",Neutral
song good,Positive
My permanent workout song.,Neutral
17/04/25 from algeria,Neutral
the best,Positive
 Anyone still here in 2030  Charlie,Neutral
My only favourite song ,Neutral
Will sound really good with polyphia style guitar especially the way the melody is arranged. Probably will do it myself in a bit,Positive
fav song,Neutral
Hardworking man.,Neutral
0:44 ,Neutral
 Love Charlie,Positive
by this vid we get to see charlie is not perfect he just vibes in name of dance but he is damn good in everything ,Neutral
Good track,Positive
Any legends In july 2025??,Neutral
Fantastic ,Positive
Anybody in 2026?,Neutral
I love Charlie Puth!!!!!!!,Positive
2:23 the vocal bridge section,Neutral
amazing ,Positive
I adore this video ,Neutral
I am 71 and I  like the Song and his moves,Neutral
I fucking love this ,Positive
Anyone in sep 2025?,Neutral
May 1st and I am still here,Neutral
2:45 Charlie: HALLELUJAH HALLELUJAH,Neutral
マジで神曲,Neutral
Huts this is me seven years after i heard this song i am now 11 and this was my favorite song and now it still is it is on my spotify playlist,Positive
"2025, anybody?",Neutral
Anybody in September 2025?,Neutral
Who s here in 2026 ,Neutral
Who’s still here in 2025,Neutral
Where is this man,Neutral
,Neutral
Happy Palm Sunday 2025,Positive
Anybody in 2025 ,Neutral
Yeah me!!!!!! Going through it,Neutral
How’s the day at the office,Neutral
Anybody in 2017?,Neutral
Forever the best. ,Positive
0:44 ,Neutral
hope 2025 gonna be our yearr,Neutral
My hero 🫦,Neutral
I love it,Positive
,Neutral
Anyone on 18th sep 2025??,Neutral
Building from the rookie series?,Neutral
The dodge ️‍,Neutral
,Neutral
1:26 my fav part,Neutral
Anybody in August 2025 !???,Neutral
This song is not gonna be old,Neutral
Sep 2025. Anyone?,Neutral
The bridge has always been the best part,Positive
AMANDOOO,Neutral
0:38 luv...,Neutral
OMG you are so cute charlieee,Positive
Anyone in 2025 April ?,Neutral
"He is a great singer, but somehow I want to see him dancing in a song as well",Positive
Anybody in 2025 ?,Neutral
July 2025 anyone?,Neutral
Every generation rediscovers this and falls in love all over again,Positive
Sir we still kisten to this sobg after many years,Positive
Sir we still kisten to this sobg after many years,Positive
Sir we still kisten to this sobg after many years,Positive
I don’t think I’ve seen a video that had 716 million views. WOW,Neutral
I can't believe this was 7yrs ago??? Uhm holy crap I'm old,Negative
I tell you why not 1 billion view because your Music video is common for the olive,Negative
Sir we still kisten to this sobg after many years,Positive
Super we had so much memories ,Positive
I miss listening to the stereo in car while going somewhere with my family.,Neutral
Anyone in 2026?,Neutral
Man in a suit rocks my world ....,Neutral
元気出すぎてヤバいです,Neutral
Loving all the comments! ,Positive
He can make beat ,Neutral
Why charlie now looked like my uncle ,Neutral
1:50 2:01 2:13 2:20,Neutral
May 2025!! .,Neutral
no drugs 1% drugs,Neutral
June 2025 here ,Neutral
"Little did Charlie Puth know, there where two cousins with telekinetic abilities fighting a few blocks away while he was doing this.",Neutral
Anyone on the 1st day of 2025?,Neutral
Aku suka banget lagu ini,Neutral
"Imagine when First time I hear this song was in 2017... In the Local radio, and now was 2025",Neutral
"It's 2025 and if it was 2035 I would be looping this song the same way, what a masterpiece!",Neutral
Legendario,Neutral
"Get it Charlie, get it ",Neutral
,Neutral
The way I'm not really into his songs BUT THIS AND THAT COLLABORATION WITH KEHLANI IS SOME OF MY FAVORITE SONGS OF ALL TIME LMAO,Positive
nice,Positive
January 2025 pls,Neutral
My boyyyyy,Neutral
Anyone in July 2025?,Neutral
Anyone 2025?,Neutral
Anyone Jan 2025?,Neutral
It is pretty good,Positive
2026 anyone??,Neutral
0:30 𝗶𝘀 𝗺𝘆 𝗳𝗮𝘃𝗼𝗿𝗶𝘁𝗲.,Neutral
2025 Attendance?,Neutral
"no wonder we are the most toxic generation, I mean look at the song we listened to while growing up",Neutral
Anyone in March 2025,Neutral
Anybody in 2025 ?,Neutral
