comment,sentiment
"Am leaving this comment for months,years,days and if someone likes it, it will remind me of this masterpiece.",Neutral
This song makes me cry every time for no reason,Neutral
The kind of song you just close your eyes to and imagine yourself there,Positive
2:59 que musica perfeita choro muito escultando meu deus eu te amo james Artur,Neutral
"Oh,darling,all of the city lights",Neutral
"Ooh garoto, obrigado por ter voltado. Obrigado meu Deus por o ter deixado voltar. ",Neutral
Amazing voice ️,Positive
Just saw this amazing man in concert with my daughter! He’s absolutely incredible!!,Positive
Yes another song that has me loving his music! Love this artist so much!,Positive
I’m tired of lovin’ from afar,Negative
My Fav part started from 2:10,Neutral
No minuto 2:47 é a melhor parte da música e eu daria tudo pra que fosse maior. Ela me traz um sentimento muito bom e eu não canso de escutar. Fora que me lembro do filme “Continência ao Amor” que é simplesmente tudo. ️,Neutral
It’s October and I’m still here,Neutral
"Isso não é só uma música, é um sentimento escrito em um papel e ganhando vida em forma de uma canção ",Neutral
Eu amo tanto essa música e amo tanto esse homem! ,Neutral
"James Arthur, mas é mais conhecido como ""cura pra depressão"". Que voz! Eu fico impactada a cada música",Neutral
Anyone here on October 2024??,Neutral
Anyone in june 2024?,Neutral
Amo tanto essa música do James . O James não é um cantor é um sentimento ,Neutral
my favorite song ever.,Positive
i miss u,Neutral
James dun went in HAM on this ight,Neutral
"i've been following james ever since ""impossible"" came out",Negative
Lyrics :,Neutral
Love from Brasil ,Positive
3:06 ,Neutral
"James tu música trasmite tanto, que cada vez que escucho una la siento a mil <3",Positive
"James Arthur não é apenas um cantor, ele é um poeta que simplesmente cita tudo aquilo q sentimentos em seus versos!",Neutral
Another masterpiece ️‍ Truly a legend you are James Arthur.,Neutral
"Todas as músicas do James que ele faz,toca na alma,parece que ele sabe oq cada um sente!James não é um cantor, é um sentimento.",Neutral
0:51 chorus,Neutral
Seen you tonight in Bridlington absolute blast always been my dream! Thank you for a great performance 🫶,Positive
"Música que dá vontade de viver um pouquinho mais ! Caio obrigado por tanto , o tanto que essa música nos define é íncrivel . Quero passar o resto da minha vida com você , quero aproveitar cada momento ao teu lado ! Obrigado por ser o meu motivo pra continuar .",Neutral
Música perfeita ,Neutral
"Aceite Jesus,renuncie td pra segui-lo td q é pecado,nos leva a pecar e o desagrada,é difícil,mas é a melhor decisão q poderemos tomar em nossas vidas,a palavra difícil assusta,mas nd se compara com Oq iremos viver com Deus amém",Neutral
É tão linda a forma como o James transmite tanto sentimento em apenas um verso. Cada vez mais me torno mais fã desse cara incrível ,Neutral
Love this song. His voice is just amazing,Positive
"A voz do James Arthur é tãaaao linda e boa de ouvir, e a cada música eu fico mais impressionada com o talento e capacidade de emocionar dele. Amo demais ",Neutral
"I went through a moment that I never want anyone to go through, only the best for him, look at this, I lost everything but I'm coming back, blessings",Positive
O cara sabe fazer música de qualidade,Neutral
"""Oh darling, all of the city lights never shine as bright as your eyes"" this line hits different ",Positive
Nem todas as palavras lindas definirá o quanto essa música e perfeita 🥹,Neutral
"Incredible song James, hope to see you on your next tour ️",Positive
Como pode não errar uma música? Todas dele são perfeitas ,Neutral
soooo in love with this song,Positive
"você é surreal, James!!",Positive
James Arthur's songs does so much magic. His songs are smoothing and too touching,Positive
Any one 2024 🫶,Neutral
Outubro de 2024,Neutral
"“you know the truth, I’d rather hold you , then this mobile in hand” ️‍",Neutral
James nunca nos decepciona!,Neutral
"To my soulmate, you may see this or not, but I want to tell to the world that my love is not fragile, and I love you always. Long distance relationship works as long as you find a partner that is willing to make it work it you every single day. Stay strong to every  couple out there ",Neutral
Como eu poderia amar alguém? se eu amo essa música e ela já é o suficiente.,Neutral
What a beautiful song,Positive
We deserve a Music video for this Masterpiece.,Neutral
3:32 besttttt parttttt!!!,Neutral
Oh darling all of the city lights never shine as bright as your eyes,Positive
Masterpiece ️,Neutral
"Thank you soo much James Arthur for writing and singing this song, every time I hear this song it reminds me of this emotion of how much i love this special someone. ",Positive
Anyone in 2025  19  September,Neutral
"It's amazing how much this song touches the soul, it makes you want to cry so much I can never hold it in, I always end up breaking down on the floor, there's no one who has never cried with this song",Positive
"Even this over 4 years ago, i still miss him and i hope he come back to me again, we broke up because he need to move to other country, and he know, he will not come back here again, so we’re end our relationship, now i lost contact but my heart dont want to remove him , i do anything to forget him but i can..",Neutral
"This song is truly beautiful. One of my favorite songs of all time. Thank you, James Arthur.",Positive
Omg this is pure art and 3:54  magic and James Arthur' voice makes it even more perfect,Positive
The lyrics:,Neutral
"Minha irmã veio passar uns dias na minha casa, depois de quase dois anos sem falar comigo eu chorava sempre com essa música, e agora que conheci meu sobrinho lindo obrigada Deus o senhor prepara tudo no tempo certo ️️",Neutral
🇧🇷️,Neutral
"Man, this song already hurt to listen to when I thought it was about a break up and the dude was in denial that this was the last goodbye, but after reading the lyrics and finding it's about the literal opposite, somehow it hurts even more now lol.",Positive
There is not a single time when I haven’t cried while singing this song ,Neutral
"james...thanks for all your music, it calms me down when i'm feeling anxious... everything i'm going through is so hard but your music calms me down ",Negative
"i'm tired of loving from afar, and never being where you are. i miss my sister, i hope i can visit her in heaven",Neutral
The Akaza edits on this one hits HARD!,Negative
Getting tired of loving u from far but deep in my heart I know I'll never be yours and you'll never be mine,Neutral
"""I'm Tired of Loving From Afar"" is what made me love this song. (It's relatable )",Positive
This song is one of the most lovely songs i had ever heard. This is the first time i ever heard the full song and i already love it. It makes me want to wonder what its like to be seperated from a lover but still be madly in love in such a sincere manner. ,Positive
"Que voz increíble tiene James, sus canciones siempre tienen algo, esta es genial!  Con esa calidad vocal imposible que no jeje",Neutral
"OH darling, all the city lights won't shine as bright as your eyes.",Positive
My best friend i met online and now I call him my brother he sent this to me🥹 it made me smile so big and I shedded a tear and told him I love the song and I know it️,Positive
Listening to this while he’s in the van in his way outside the country ,Neutral
"whenever i write a sad scene in a story, this is my go to song.  IT'S BEAUTIFUL",Neutral
O melhor de todos recebaaaa! Mais uma de James arthur que nunca decepciona,Neutral
AM I THE ONLY ONE THAT NEVER WILL HATE THIS SONG?,Negative
,Neutral
James nunca decepciona con sus canciones,Neutral
Que perfeição essa música!! Apaixonada ,Neutral
"This song somewhat found me yesterday as I was scrolling on social media. I'm in a LDR for months now and just got back to my country 3 days ago. I felt so low coming back, but what made me cry yesterday is when my partner said that it is better for us to let go of each other and that ""It is always a loss whenever you leave"". I was devastated but I realized that we both feel the same way every time I leave. I understand and respect the situation and accepted the decision even if it's painful. ",Neutral
You dropped this song when I needed it the most.  Thank you.  Love your work of musical art.,Positive
"Nossa, feliz de ver tantos BRs aqui  ",Neutral
Love this song so much not even words can describe it ,Positive
Proud to say that this song has always been one of my favs since 2019 ,Positive
Anyone in November  2024?,Neutral
"Minha música favorita do momento ️ maravilhosa, James canta com a alma ",Neutral
Essa música e simplesmente perfeita ,Neutral
I was shocked when I knew that the singer was the same one who sang impossible Although I've been listening to this song for a long time ,Negative
"I love this song it brings out a lot of feelings in me, it is my favorite music from now on and forever. ",Positive
É impressionante como James nunca decepciona ele passa oque tem que passar em vários tipos de interpretação diferentes com apenas uma música e inacreditável ️️,Neutral
"The last time I saw you was September 29, 2023. You gave me this song because it was our story. I sincerely hope you're well, wherever you are.",Positive
"I don't even know why, but I love this song so much. It gives a unique and liberating feeling. I feel teleported to another dimension ",Positive
Todas las canciones de James Arthur son tan buenas y hermosas amoo cada una de sus canciones que jamás me cansaré de escucharlas ,Neutral
AMO DEMAIIIIIIIS,Neutral
A voz dele e surreal,Positive
Música perfeita demais ,Neutral
الاغنيه توجع قلبي لاني كنت اسمعها بوقت من احلى اوقات حياتي,Neutral
Christ is King,Neutral
l love you james arthur,Positive
Não consigo parar de ouvir essa música  muitos sentimentos em uma só música.,Neutral
December 2024,Neutral
É surreal como ele consegue me deixar sem palavras 🥹 (certeza que o choro vem),Positive
"Vô, quanta saudades, te amo!!",Neutral
"This song, is one in a lifetime. So beautiful",Positive
Cause' you know the truth I'd rather hold you than this mobile in my hand,Neutral
POV: You have that certain someone in mind who you can't have so your crying with strangers,Neutral
"""Nunca vou esquece-lo satoro Gojo""",Neutral
The more I listen this song the more I miss her ,Positive
Anyone in 2025 enjoy this banger........,Positive
Eu em 7 de dezembro há 00 noite e 15 ouvindo essa bela música 🫠,Neutral
Una obra de arte que trasciende absolutamente todo.,Neutral
EU AMO ESSA MÚSICA ,Neutral
Increible,Neutral
Como Siempre James Arthur Nunca nos Decepciona cn sus canciones ,Neutral
"Ouvi essa música nas redes sociais e é muito boa,  já está na minha playlist...🇧🇷",Neutral
We all love someone who was not meant to be ours in this lifetime,Positive
Am in love with this song ️,Positive
I cry each time I listen.,Neutral
Continência de amor ️,Neutral
Minha alma... fragmentos de paz e euforia em cada nota.,Neutral
To aqui em na escuta da melodia,Neutral
Can't get enough of this song ,Neutral
es la banda perfecta,Neutral
música q toca a alma ️,Neutral
Sou apaixonada nas músicas desse homem ,Neutral
Love love love love James Arthur ,Positive
"december 4, 2022. We were on the bus listening to this song and thinking about us leaving for college. Now we are in two different cities, no longer together but i still can’t listen to this song without thinking about you. Love you forever.",Positive
Uma das musiquinhas que aquecem o coração ♡ Thank u James,Neutral
Vc sim merece ser conhecido Tenho orgulho de vc,Neutral
Linda canção ,Neutral
"Cara, que música LINDA! Nem tenho pelo que sofrer mas a letra é pura onda de sentimentos e emoções...",Neutral
Amo o James Arthur cara,Neutral
"James Arthur dun went in HAM, BANGER!",Neutral
1:05 your voice are amazing!,Positive
James is the best <3,Positive
"I love his voice, it´s just amazing.",Positive
James go in HAM on this right here!,Positive
Diciembre 2024 !,Neutral
"I'm leaving this comment here so after a month or a year when someone likes it, I get reminded of this song",Neutral
"Meu Deeeus!! Que voz perfeitaaaa, a música é perfeita do começo até o fim ",Neutral
Ele canta bem pra crlh ,Neutral
Eu amo as músicas desse homem ele expressa tantos sentimentos,Neutral
Eu amo essa música ela é perfeita james arthur vc e o melhor suas  músicas são maravilhosas amo todas ,Neutral
Anyone in September 2024?,Neutral
I can't believe how could James doesn't cry when he sings with all these lyrics,Neutral
Anyone 2025 ?,Neutral
Anyone 2025?,Neutral
Anyone in october 2024 ?!,Neutral
Que música lindaaaaa ,Neutral
"As musicas dele tocam na ferida de tantas pessoas, ""tem sido tão estranho sem vc por perto""",Neutral
I miss you so much my baby,Positive
August 2024 anyone?,Neutral
Linda demais essa musica gosto muito,Neutral
This song is so good and it’s sad,Neutral
James Arthur é tudo! Amo a voz dele ,Neutral
That 'Garfield's dad never abandoned him' video brings me here,Neutral
MANO ESSA MÚSICA—-🫶,Neutral
Mano q música!🥹,Neutral
"2024, still waiting for that day, the day I will get married and have a family.",Positive
Que música maravilhosa toca na alma,Neutral
2:10 is my favourite part ,Neutral
As músicas dele são simplesmente perfeita! His songs are simply perfect! ,Positive
"James Arthur, tu canción ""Impossible"" fue mi himno por mucho tiempo, pero Car's Outside es Guao, un poema, una declaración, un anhelo...tantas cosas, una obra maestra. Gracias por compartir esta joya con nosotros. Muchisimo felicidad y éxito en tu vida",Negative
"obrigado james arthur, você me deu inspiração e eu escrevi um livro ouvido essa música",Neutral
Octuber 2024?,Neutral
I love this song so much,Positive
sem dúvidas minha preferida,Neutral
"Essa música é uma obra prima, e essa voz? Lindíssima",Neutral
"Meu nome é Arilton e eu não entendia pq a algumas garotas gostavam tanto de escutar essa música, até eu ver a tradução, eu passei a escutar ela de maneira diferente, eu amo uma mulher e simplesmente a parte que me faz lembrar ela é ""oh querida, todas as luzes da cidade nunca brilharão tanto quanto seus olhos"", eu estou escrevendo isso as 02:00 da madrugada enquanto escuto essa melodia pensando nela, eu simplesmente tenho um carinho enorme por ela e quero vê-la muito feliz, caso algum dia você veja esse comentário, saiba que ""a noite está linda hoje""",Neutral
"My love, all the lights of the city , neverThey shine as bright as your eyes, I love you",Positive
É estranho a sensação boa que tenho com músicas assim mesmo sem ter e não pensar em ninguém ,Neutral
'm packin' my bags that I didn't unpack the last time,Neutral
"Estou viciado nessa musica, que obra de arte, todas as suas musicas para falar a verdade são uma obra de arte",Neutral
"eu amo essa música, meu Deus do céu ",Neutral
que música perfeita,Neutral
"Que coisa perfeita, JURO, a propria sofrenciaKKKKKKKK que vibe boa mds",Neutral
"the whole YOU album deserved more recognition, i’m happy that people are listening to this track!",Positive
Venho aqui sempre pra relembrar esse grande sucesso! Com certeza se fosse pra me escolher minha música internacional 𝖾𝗎 𝗏𝗂𝗋𝗂𝖺 𝖺𝗊𝗎𝗂 ! Muito orgulho dele !!,Neutral
the fact that his girlfriend cheated on him after he wrote this song for her is truly heartbreaking,Neutral
How long ago see him on that show on TV and now him is a big star so proud of my man,Positive
"essa dói até na alma, essa foi feita pra refletir, essa foi feita pro mundo, essa eu n esqueço, essa eu choro...",Neutral
Eu sempre vou ser completamente apaixonada por essa música ️  James Arthur é um sentimento ️‍,Neutral
2:21 ,Neutral
This song always make me cry ,Neutral
2:41 meu Deus ,Neutral
His voice is mesmerizing ,Positive
"Essa música a voz desse homem faz meu coração bater tão Rapidão a conexão q essa música trás não explicação e sem igual só preciso q o amor verdadeiro volte a experiência deve ser incrível , pq hj em dia ninguém ama de vdd ️""seus olhos são pfts️",Neutral
Saddest lyrics ever made ,Neutral
Anyone here November 2024?,Neutral
eu choro muito com essa música ,Neutral
Me apaixonando a cada vez que ouço.. lindo demais,Neutral
don't wanna leave you anymore,Neutral
เป็น MV ที่สะท้อนความรู้สึกตัวเองมาก ครั้งหนึ่งเคยคิดแบบนั้นจริงๆ แต่ยังมีเพื่อนสนิทผมที่ค่อยดึงสติผมอยู่เสมอ จนทำให้รู้ว่า ยังมีเพื่อนคนนี้ที่ค่อยรักเราอยู่เสมอ,Neutral
"I'm learning English, so that in some future destination, I can tell Arthur your songs are art. ",Neutral
This Song Cheers me up from Being Depressed about my crush no longer liking me,Neutral
"I know that you´re probably not gonna see my comment but.. James Arthur, you are definetly my favorite singer, my favorite artist. ALL your songs are in my playlist. I just love every single song.  There´s the ability to make me feel every possible emotion that fit with whatever my mood is at the moment. You don't make masterpiece, you are the masterpiece! Thank you so much for making me feel so happy with your songs :). Big hug from Portugal <3",Positive
"Pegou pesado nessa,james",Neutral
Anyone in 2025?,Neutral
Temaso ,Neutral
This song has some really good music and his voice is just peaceful ,Positive
Love your music James! Keep up on the hard work!,Neutral
There's never a song from you James  that I could ever  get bored of listening to   keep them coming ,Negative
いい曲だ,Neutral
"Sou fã demais amo todas as músicas, do James e essa está simplesmente perfeitaaa  irei ouvir por toda minha vida essa música",Neutral
i swear this song gives me tingles every time xx,Neutral
found this song in TikTok and now I'm literally addicted and can't stop playing it,Negative
One of the most beautiful and sad songs I've ever heard,Positive
ahhhhhh,Neutral
Amo d mais essa música minha terapia ,Neutral
"James não é um cantor... É um sentimento é a minha cura, a minha euphoria, as músicas dele me entendem... ",Neutral
Love this!!!,Positive
"this song is very special for me, a girl that i´ll never forget showed it to me. Every time I hear it that feeling comes back.",Positive
Necesita apoyo esta canción es perfecta  ,Neutral
"Canta demais, e a música é linda",Neutral
Can someone recommend me good songs like this?,Positive
Tenho que deixar meu comentário pra da qui uns 10 anos as pessoas vejam  que essa perfeição me marcou .,Neutral
Anyone from February 2025?,Neutral
"Meu coração palpita no refrão,so não sei ser e de alegria ou de tanta tristesa!",Neutral
My grandaughters the same she listens to you James as she knows I adore your music  keep doing what you'd doing  can do no wrongbsorry n my eyes  god bless,Neutral
"Fala tu brasileiro, esse cara não é sensacional?",Neutral
2:48 reason your here ,Neutral
Sinto me traído ,Neutral
"Estou escrevendo isso no dia 30/12/23 pra dizer o quanto essa música nos faz refletir que a vida é um repleto sopro, sem tempo para arrependimentos. ",Neutral
"December, 2024",Neutral
Awesome,Positive
Anyone in August 2024??,Neutral
Amo essa música ️,Neutral
Essa música essa vibe me traz uma paz sério,Neutral
I love this song ,Positive
Essa música e simplesmente perfeita ,Neutral
Amo por demais,Neutral
Esta canción me encantasu sonido es bonito y su ritmo es de lo mejorsiempre la voy a escuchar ,Neutral
"I will never get tired of listening to your great songs, James. ️️️️",Positive
August 2024 anyone?,Neutral
"Tu que lees esto no te rindass, lucha por tus sueños y alcanza el exito️🫵",Neutral
"Hermosa canción me hace sentir bien, es muy emotiva y super acertada en el momento, es literalmente la canción que varias personas necesitan escuchar, es la musica que nos calma, nos hace llorar tristeza y felicidad, es una canción que te lleva al universo, te quedas en trance y solo puedes escuchar la canción y piensas... este es mi lugar seguro, es donde debo estar  daría mucho por escuchar a Arthur Cantar una canción en español, si en inglés me hace sentir que ESTOY seguro e imaginarme en otro universo, imagínate en español, llegaría a un límite increíble, no importa el idioma de la canción si no el sentimiento que transmite, amo tanto a los artistas que transmiten, eso hace más especial la canción y también que sean más difíciles de superar, a pesar de los años nunca olvidé esta gran canción ",Positive
Linda música  ,Neutral
O tanto que é amo essa música não tá escrito,Neutral
choro com essa,Neutral
Essa música é tão boa,Neutral
anyone in september 2024?,Neutral
So Fing Beautiful!  Thanks for sharing.   ,Positive
"James você é perfeito! Entenda isso! Isso não é apenas música, é uma expressão de amor!",Neutral
Viciada nessa música!️,Neutral
que música perfeita ,Neutral
Youuu love,Positive
"Que música maravilhosa, em tudo.",Neutral
Any one 2024,Neutral
August 2024?,Neutral
Anyone in July 2024?,Neutral
JESUS TE AMA MUITO AINDA DA TEMPO DE ACEITA JESUS CRISTO ,Neutral
โหดมาก,Neutral
It was her favorite song and now it is mine I know we're no longer together coz she got someone better but I still love her,Positive
Damn ,Neutral
A beautiful song that describes exactly what going now ,Positive
"guys ! I lost her . Common This song , Damm ....All the memories of little moments together . Teenage Loves are the worst , I swear I,I.......",Negative
Minha próxima composição (em cima dessa música/melodia).  Gosto demais! ,Neutral
Simplesmente ameii me trás várias lembranças boas ️ inglês é minha paixão desde pequena ️,Neutral
"This song has soemthing idk what but it makes me emotional and cry everytime i listen to it, even if i cant relate to the lyrics. Masterpiece Indeed️️",Neutral
3:22 hits deep...,Neutral
"James, mais um hino.. mais uma maravilha de música ",Neutral
"essa música levanta a gente de um jeito, que perfeita. ",Neutral
O tanto que eu amo essa música ninguém pode imaginar ️ ela me toca de uma forma inexplicável... A letra dela é maravilhosa  James arrasou ️️️,Neutral
I love so much this song,Positive
Apaixonada nessa música ,Neutral
someone in July 2025 ,Neutral
"Mais uma pra playlist, amo suas músicas James ",Neutral
Uma das minhas músicas  preferidaaaaaa ️,Neutral
Hi,Neutral
"Essa msc é simplesmente pfta, uma das mnhs favoritas, James Arthur nunca erra, é tão bom eu colocar um fone, deixar a msc rolar, eu me sinto tão alegre.",Neutral
"I heard it for the first time with my cousin, whom I admire  M",Positive
VOCÊ TEM METADE DO MEU CORAÇÃO ARTHUR ️,Neutral
"I'm genuinely asking, is it just me hearing Champagne Problems in this part 2:35 ?",Positive
Anyone in January 2025?,Neutral
i promise that i will remember him every time i listen this song,Neutral
Anyone in October 2024?,Neutral
James Arthur is the best!!!!!!!!!!,Positive
2025 anyone?,Neutral
2:48 amooo️‍,Neutral
Não sei pq ao ouvir essa música me da vontade de assistir alquimia das almas ,Neutral
A new fan and I am ASTOUNDED that I am just discovering the GLORIOUSNESS of your music!!,Positive
11:17,Neutral
3:45 Is it just me who heard the words ‘it hurts’ trailing off the word ‘anymore’ for some reason. It wasn’t mentioned in this lyric video but I can faintly hear it.,Neutral
Música fodaaa ️,Neutral
"Que música meus amigos, que música ",Neutral
"Como eu amo o James, ele expressa nas músicas sentimentos lindos, não existe uma música ruim desse homem ",Neutral
"Essa música cura a tristeza de todos aqueles que passam por momentos difíceis, sempre que ouço James Arthur meu coração fica um pouco emocionado.",Neutral
I'm packin' my bags that I didn't unpack the last time,Neutral
Hermosa canción y bella voz ,Neutral
Can't believe his gf cheated on him after this song,Neutral
Anyone today?,Neutral
I don't want to leave you anymore 3:55,Neutral
He wrote this beautiful song for his girlfriend but she still cheated on him,Positive
god ! This is Very good !! I can't,Positive
Q MÚSICA FODA! ️,Neutral
"É igual dizem, James não é uma música é um sentimento, cara não é possível que todas as músicas são fodas e viciantes ️ mas principalmente essa toca na alma faz querer chorar sem ter motivo.",Neutral
"Yes, Im gonna have to wait tonight",Neutral
Oh man! What a wonderful AND amazing masterpiece had you done? This is my LOOP in time Today ,Positive
"Entah kenapa lagu ini mengingatkan ku pada masa kecil, dimana belum ada beban, ceria dan main, i miss in my past ",Neutral
love you zine ,Positive
Essa música virou o meu toque de cllr ela me faz sentir uma vibe incrível o sentimento que as vezes eu acho que não existe James Arthur tem uma das melhores músicas ,Neutral
"Não sei descrever a felicidade que essa música me traz,ela me faz ter lembranças de algo que não lembro,escutando essa música eu me imagino correndo com os pés sujo de terra em um campo cheio de flores enquanto choro e descarrego toda angústia que sinto...",Neutral
Nenhuma música nunca me fez chorar como essa música faz ela e tão perfeita<3,Neutral
James Arthur is the best ️,Positive
I'm packing my bags,Neutral
wow man i love this song,Positive
essa música é terapia pros meus ouvidos ,Neutral
""" Don't wanna leave you anymore"" for me, this so deep. . I want ppl say tht to me.. bcs i'm so tired to be leaved -",Negative
"I'm leaving this comment here so after a month or a year when someone likes it, I get reminded of this song",Neutral
Anyone In 2025?,Neutral
JAGUAR ,Neutral
Anyone in 2025,Neutral
2024 anyone>>>>>,Neutral
nice song,Positive
•Letra traduzido:,Neutral
"hoje foi mais uma daquelas noites que passei acordada pensando em vc, e de como eu não ",Neutral
James is masterpiece of a romantic song,Neutral
Lyrics:,Neutral
Arrepiei,Neutral
You're the best James Arthur,Positive
Essa música traz uma vibe tão boa mano eu só escuto ela no of e no on tbm muito boa mesmo que traz pra gente uma mensagem realista da vida de quem se ama como eu e o meu garoto ,Neutral
Music beatiful next up,Neutral
Meanwhile the driver of the Addison Lee : ,Neutral
He wrote this for his gf yet she still cheated on him,Neutral
Garfield's dad brought me here,Neutral
"COMOOOOOOOOOOOOO NAO AMAR, ALGMMMMM ME EXPLICAAAA????????????",Neutral
Anyone in 2025?,Neutral
2055 anyone ,Neutral
2:13 ️‍,Neutral
So pure ️‍,Positive
Ouvi muito essa música depois do termino me ajudou muito,Neutral
Never stop making song with good lyrics.. New generation have to know what song is!!,Positive
will i ever love someone this much?,Positive
