comment,sentiment
"this song gave me strength when i was at my weakest, im 25 and im here again feeling strengthed as ever. thank you ed sheeran thank you for giving me love like never before.",Positive
"It's SEPTEMBER 2021, let's see how many legends are listening to this masterpiece ♡",Positive
Still hits different in 2024. Some songs just never age ,Neutral
watching in nov 2016 and still obssesed,Neutral
He wrote this song after 'the a team' about a girl he met who was addicted to drugs and alcohol and who was a prostitute 2 years later she died and he wrote this song.,Negative
THIS SONG REMINDS ME THAT I NEED A BOYFRIEND UGH,Neutral
Ed Sheeran's songs always hit me like a truck of emotions.....,Neutral
MOST underrated Ed Sheeran Album,Positive
"i just see Klaus and Caroline, Damon and Elena dancing",Neutral
Can this please be a book or a movie?!! God 11years and I still obsess over this!,Neutral
"so nostalgic, caroline and klaus, damon and elena, god i’m crying, I so much miss them :(",Negative
2025 anyone ,Neutral
"10 years ago I was listening to this song on a bus on the way to my father's house (broken family), played on repeat. Brings me back to this Ed's era, the only musician I cried out for. Great music, great man.",Positive
Heard it after 6  years ....,Neutral
Who else misses Ed’s old style of singing....he has such a different style now....,Neutral
"""And it's been a while but I still feel the same"" That part hit different ",Neutral
Is it just me or is Ed Sheeran the only singer doing decent music nowadays ,Neutral
Still gives me chills 10 years later this is unearthly art,Neutral
I'm glad to live in the same century as ed does. seriously though. He will be remembered in the next 100 Years for sure.,Neutral
"A pop song with no drugs, sex, money. Go Ed!",Neutral
"Underrated line, ",Neutral
"Even after listening to his (amazing) new album, this song still goes unsurpassed.",Positive
"I mean yeah, driver's licence is cool but THIS. THIS IS A TIMELESS MASTERPIECE. ",Neutral
Literally all I can think of when I hear this song is the Mikaelson ball ,Neutral
The memories this just unlocked for me.. bless your heart Ed,Neutral
"fact: ed sheerans 'A TEAM' was written for the same girl two years before she passed, this was written for when she died.",Neutral
"I'm just here for the nostalgia, trying to feel like my 16 year old self.",Neutral
"""+"" is real ed sheeran ....rest is just what ed gives what people want !!!",Positive
Definitivamente esta música me lleva al pasado en una etapa donde nunca hubiese querido pasar y a la vez me ayudó a salir de ahí gracias a tu música.,Neutral
I absolutely love Ed sheeran. His songs really have soul and you can really here the feelings in them and that is something some of us can relate to. His songs have meanings and that's what I like. ️,Positive
"As someone who has spent years (and i mean YEARS) on the sidelines, watching friends go in and out of relationships, helping them, all the while being alone, this song is everything, and the music video has dug a hole in my heart and wedged itself in there...",Negative
"The Vampire Diaries. re-watched it like 4times. gosh, i will miss that show so damn baddddd. :(",Negative
"3:00 My turn, Give me love ",Positive
When I heard this song for the first time I was going through a dark time and suffered depression and feeling suicidal but my life has turned for the better now after 3/4 years.:),Positive
"I've played this song so many times, and I never watched the video because music videos disappoint me sometimes, but now that I seen it I have to say I had a completely different interpretation of this song when I first heard this song I never thought of ""boy and girl"" type love or any romantic love this song went soooo much deeper than that for me. I thought of broken hearts and broken people who need love like homeless people, orphans, people who battle terrible diseases,  prostitutes, addicts, victims of abuse, and over all people who are just lonely inside and tend to look for love were it doesn't exist. I have cried to the words of this song, this song goes so much deeper than a relationship or falling in love. It's about LOVE in general.  ",Neutral
This song makes me believe in love again and I hope someday I will find  someone special again ,Positive
I never got this video when I was younger really but now I do and this is sum gOoD shIT,Neutral
"Ive been always in love with these old songs, the new ones touch my heart but these just agresively slaps it. I hope to write like this some day",Positive
"Hello, if anyone is interested in downloading the full album",Positive
The actress That play the angel is isabelle lucas,Neutral
"This is literally one of my favorite songs to ever exist. So raw, heart wrenching and beautiful",Positive
This was released 4 years ago and still some good shit,Positive
i feel chills running down my whole body when i listen to this,Neutral
I'm an Italian girl and I recently discovered this song and I have to say that it touches my heart  and it's also translated into Italian and I have to say that the words really strike me and it reminds me of my girlfriend who I love so much  I find the song so romantic ️,Neutral
"2020 Still here, listening to this masterpiece!",Neutral
WOW...this was 5 years ago?? didn't even realize how the time passed...,Neutral
I want to fill this world with love which I’ve never got.,Positive
Meus feelings,Neutral
love ISNT just about being able to kiss someone. its much deeper than that. i can kiss someone i hate & still hate em w/ passion after kissing em. know what i mean? :),Neutral
it's 2017 and i'm still in love with this song ,Positive
"If you're listening to this in 2025, you have good taste in music.",Positive
Give Me Love,Positive
"""You look stunning , if it isn't obvious""",Positive
For anyone going through anything in life!! Bad or good it’ll get better it always will 100% people love you and people will always be there for you no matter what,Positive
Who's watching in 2017?Waiting for Friday without holding another minute,Neutral
"I have a feeling that this song is a sequel to ""The A team""",Neutral
This was the song that got me hooked and addicted to his music. And this song helped me through so many sleepless nights.,Neutral
Anyone listening in June 2019? <3 such a beautiful song!!,Positive
"Ed Sheeran is such a brilliant guitar player and song writer. Give Me Love is such a special song to me and he inspires me so much. I'm a new artist and I love sharing my music. I'd be so very honored if everyone took a quick minute to check out my music. Thank you so much, and give a thumbs up for Ed Sheeran.",Positive
I can see caroline and klaus dancing together,Neutral
"She found her love in the end, when will I?",Positive
Imagine how mad cupid was when he tried to shoot someone in the neck and kill them and it only got them to fall in love,Neutral
"That's a good song, but can we talk about the video ? ...... Beautiful.",Positive
Who else just randomly listening old songs of Ed Sheeran ? ,Negative
My favourite ed Sheeran's song ,Neutral
LYRICS,Neutral
one of my favourite ed songs ,Neutral
2023 and this masterpiece still moves something deep inside me ,Neutral
She’s always helping others fall in love but getting no love in return this is exactly how I feel with my roommates so I’m done. Time to refocus on me again.,Neutral
This is some deep fucking shit right here,Neutral
"She was very lonely and sad, looking for her purpose in life, until she discovered about ""Love"", how wonderful love is, HER WINGS REPRESENTED HER LOVE AND CARE, so she sets out to give love and help people find love, the ones she helped some found love and it worked well, others not so much, even so, at least they have/had loved which was better than not having loved at all, she became desperate and kept giving herself to just about anyone, but these people always end up loving someone else (hence the scene where she was stabbing people). Not having a love and not having someone love her back, made her feel life is not worth living, so she GIVES UP and STOPS LOVING, her death in the scene I think is more of a symbolism, when a person stops their own heart from loving or caring at all, or just gives up hope about finding love. In the scene when she was totally unconscious a man came into her life and finally made her heart BEAT again, and this time she sees him, and is a symbol for her loving him, him being the object of her affection. He caused her to live again. - That is my interpretation.",Positive
2013:,Neutral
Stay with me ..closing my eyes. We pray,Neutral
"Was expecting to go into the comments and see some good banter , all I got was 5 year olds hating on gays and lesbians ..... ",Positive
the video is pure art,Positive
Damn it's been over 7 years and I still get sad listening to this masterpiece. ,Negative
Love is the answer ,Positive
"ED, I'M WATCHING THIS VIDEO IN MAY 2017 AND I WILL WATCH IT TIL ETERNITY. I LOVE THE VIDEO, I LOVE GIVE ME LOVE IN ALL YOUR VERSIONS AND I LOVE YOU MORE THAN WORDS CAN SAY.",Positive
This song will never get old,Neutral
"Essa música vai fazer 7 anos, e até hoje eu tô aqui, e pretendo continuar",Neutral
This song is old but is forever my favorite ,Positive
The video and the song itself is literally an art ,Neutral
Going into 2023 and this is still one of his best songs 🫶,Positive
Stelena and Klaroline♡,Neutral
4 July 2025 and still here ,Neutral
when you share your love to everyone but no one care about you.,Positive
When the music video is more interesting than the films. :)  My favouirite song. It will never get bored.  Greetings from Poland for all listeners ,Positive
"Dear whoever is reading this, I wish there was a way for everyone to erase all sadness and stress and just replace it with happiness. You have an entire galaxy and a beautiful life ahead of you. Nothing in life is ever easy, but what's important is that YOU keep going!",Positive
The song that introduced me to Ed Sheeran been a fan since then,Neutral
I love that love found her in the end and it brought her back🥹️,Positive
I'm leaving this comment here so that anytime someone likes it I can listen to this song again and again. What a masterpiece!,Neutral
I love this song to the fullest. Its speaks lots,Positive
This song is so good,Positive
heard this in tvd and obsessed :),Neutral
"Singles come to this corner, we're having a meeting",Neutral
Its like begging for love,Positive
Ed is too concentrated on his tea to even notice that there is an angel in the room LOL,Positive
Where is my miss mystic Falls?,Neutral
I will forever love this song and video,Positive
"Who else got emotional the first time they heard this? No one? Just me? Oh, okay then.",Positive
"The vampire diaries, season 3 , episode 14, ball dance song:",Neutral
Beautiful song ,Positive
I think this song is the best one ,Positive
The vampire diaries gang where y’all at ?,Neutral
Une chanson de 2015 ️,Neutral
21/05/2022 e eu aqui dnv escutando essa perfeição ,Neutral
Castiel stand by the body in the start O_O CAS WHAT DID YOU DO?,Neutral
"My, my, my, my, oh give me food.",Neutral
Don't you hate it when you listen to a song to many times then you end up not liking it.,Neutral
"He has pure talent, the whole mv is a work of art and the song gives the emotions perfectly",Positive
Sad songs are always the best,Positive
保住福報方法,Neutral
How I saw this was that she was Cupid and was tired and sad of being alone. She lives making others around her fall in love while she is left with nothing. She tries to kill herself but it doesn't work and she wakes up to the cop looking at her who I believe is her love. They found eachother in a hopeless place which is sad as well as beautiful ,Neutral
Am I the only one who listening this song since it has been released and still have a goosebumps? Not only in june 2019... WTF,Neutral
"It's really nice when you're sleeping, especially when you're feeling disappointed, this song is great to listen to.",Neutral
When Ed started screaming give me love I felt so bad ,Neutral
I fell in love with this song 5 years ago,Positive
This video is absolutely amazing. So powerful.,Positive
"One of the BEST of Ed Sheeran, still in 2022",Positive
The song starts:,Neutral
ron weasley is really talented!!,Positive
I didn't know that this song was played in The Vampire Diaries until I watched it again. I've love the song more ,Positive
Since i was 11 or 12 years old when I heard this song now im 24 still feel the goose bumps.,Neutral
0:16 ¡Castiel! ,Neutral
Who are watching it in quarantine?,Neutral
"1:46 "" just chilling here with my coffee""",Negative
"My music taste has changed so much over the years but this is the only song i keep coming back to and possibly listen I to every night before bed. I feel this lonely shift everytime the clock strikes 11 and my heart yearns ""give me love, cuz lately ( almost every night) I have been craving more. And more. And more.",Neutral
When she pulled out the feather it scared the crap out of me...,Negative
if angels look like her I'm going to heaven... I would die a second death lol,Positive
This is the most beautiful song ever…wedding vibes️‍,Positive
Brasileiros? ,Neutral
s2 The Vampire Diaries and my childhood memories of listening to this song always make me find my way back here S2,Neutral
DELENA AND KLAROLINE,Neutral
Every time I think of my woman...ed Sheeran gives me hope...ts LDR,Neutral
This is art,Neutral
"Nostalgia + art together is just too much man my small heart can't survive this ""THE ENDING"" Goosebumps",Neutral
When will she hit my crush so that he could fall for me,Neutral
Give me love like her,Positive
Is it just me when listening to this song I see Klaus and Caroline dancing from the vampire diaries I love em sm omg,Positive
"I want to say the video is about a matchmaker that can only give lovers to other people, but wondering who's going to give her one. So in the end she stabs herself with her own arrow to see if it'll work. ",Neutral
"I remember when I first watched this video, and felt the deep deep ache of longing in her eyes as clearly as my own. I have this now, but back then, it’s all that I wanted. True deep touch and love, being held. I kept this song to myself, because I was afraid it was wrong to watch strangers kissing strangers, boys kissing each other, girls kissing each other. But it was all right there. My longing, my need. It didn’t matter the gender, I wanted love. The desperation causing her to drive that arrow into her own heart- I remember it still, and smile. Because it was possible all along.",Neutral
"It's been years since I listened and cried to this song for the first time. I'm an adult now, and I still haven't experienced love. No one kissed me, no one held my hand, no one told me they love me. I'm still waiting and screaming to God to give me love, just now with more longing.",Positive
My theory of the story behind this is...,Negative
"Ai mds eu choro nesse clipe,mt linduu essa musica. Amo mt mt o Ed",Neutral
2018 I'm just as emotional after listening to this as I was the first time I did,Neutral
When you're sad listen Ed,Negative
One of his best songs/video,Positive
Give me love like her,Positive
"Give me love like her,",Positive
Timeless ,Neutral
I had forgotten how amazing this is ,Positive
2025 anyone?,Neutral
i listen to music with either;,Neutral
I don’t usually listen to ed Sheeran but this song is something else,Negative
 give me real love not fake,Positive
ผมคือคนที่ฟัง Ed Sheeran มากที่สุดในประเทศไทย,Neutral
Who's watching in 2015??,Neutral
visuals are unmodest,Neutral
what is Ed's role in this? He's just sitting there alone!,Neutral
Give me love like her,Positive
How we all talk about how pretty the girl is?? Who is she?,Positive
Any tvd fans??,Neutral
This kind of music anyday. The ones that read the soul alittle too well. The ones you can tell AI can't touch,Positive
"'X' NEEDS TO COME OUT IN THE UK. HE IS BRITSH, WHY IS THE US GETTING ALL HIS SONGS BEFORE HIS BRITISH FANS?! WE'VE BEEN HERE LONGEST!",Neutral
Banger ,Neutral
Who watching in 2024,Neutral
Give me love like her,Positive
Give me love like her,Positive
Give me love like her,Positive
Give me love like her,Positive
Give me love like her,Positive
I'm 18 and I've already decided that when I get married in my 20's this will play at wedding Thank you TVD,Positive
"I miss songs like that, from Ed.",Neutral
Chills. Every fucking time.,Negative
Im glad this was used in the vampire diaries️,Positive
Damon-you look gorgeous if it isnt obvious,Positive
This song is so beautiful like honestly I really don't give a shit if you came from vampire diaries I've been here for the 5 years and I still adore this song,Positive
I like the fact that the video isn't gay/lesbian biased or anything. The perfect touch of everything.,Positive
Am I the only persone who almost cries  when he screams love me?,Positive
"ai como eu amo essa música ,mi vem vários pensamentos ,tem mais Br aqui?? ",Neutral
the vampire diaries,Neutral
"Oh i'll give you love, Ed. Lotsa Lotsa Lotsa love. ",Positive
My best song of ed sheeran. So pure; enigmatic and mysterious,Positive
Documents,Neutral
All she wanted was love. She had the ability to give it to everyone else but she couldn't find any for herself and it grew lonely. Quite ironic actually. This is any actual fear and an actual thing. The fear of being alone and I don't care who u are no one deserves this. No one,Neutral
Anyone still watching in 2017??,Neutral
"Anyone else like his really old stuff? Like autumn leaves, homeless, sofa Etc.. No?",Neutral
when you're single and all of your friends are in relationships... this is exactly how it feels.,Neutral
"His soulful voice and heartfelt lyrics create a deeply moving experience, making it impossible not to feel every word. Pure brilliance! ",Neutral
"This is better that ""shape of You""",Positive
está frio lá fora para anjos voarem ,Neutral
I know a lot of people will disagree but I think love just isn't about sex and kissing and stuff,Positive
Leaving a comment so when someone likes i will come and listen to it again ,Neutral
I can't believe this came out when i was 12 wow,Neutral
"Question:  If I created a story based o n this video who would actually read it, because I love writing",Positive
can you believe Ed Sheeran invented love ?,Positive
Give me love like her,Positive
1:57 - 2:02 OMG  BEAUTIFUL VOICE,Positive
People loved this song sooo much they turned the screen upside down to press the like- button again,Positive
0:18 is that Castiel??,Neutral
This song is art,Neutral
Castiel at 0:15 for all the supernatural fans out there.,Neutral
The Vampire Diaries Delena  2019 e nunca vou enjoar,Neutral
Please hit my crush so that he can fall for me. :(,Negative
Escuto essa música desde 2012 e ela ainda me dá arrepios ,Neutral
My cupid is lazy or have a terrible aim.,Negative
2021?  DELENA,Neutral
"First song i listen 11years ago ,still listen to it ,many loves away ,but so much experience ,new man after ever women ,and i am grateful aleays ,i am better everytime.Thank you Ed ,love you always!",Positive
"Damion, ¡estamos contigo! ",Neutral
"amo muito, cade os brasileiros?",Neutral
THESE 79K DISLIKES ARE FROM THOSE PEOPLE WHO DIDN'T CONTROLLED THEIR TEARS AND DROPPED ON DISLIKE BUTTON,Neutral
"The feather bit, pulling it outta her back? That freaks me out ",Neutral
2017?,Neutral
He doesn't make songs like this anymore ,Neutral
Does anyone else really relate to this video?,Positive
This is officially the klaroline and delena theme song I don’t make the rules,Neutral
Even Cupid wants some love. <_>,Positive
I remember when I was a little girl & ran away this song was always on reply on my iPod while I was on drugs . I’m now 26 and come back to this song every other month because the trauma never ends ,Neutral
Who's listening to this in 2030?,Neutral
"At last, the arrow disappeared. This means she found love (the police officer)",Positive
Im mad at myself for just knowing about this masterpiece,Negative
#อย่าทำแบบนั้นไม่ว่ากับใคร ดูแลพวกเขาให้มีโอกาสได้เติบโตขึ้นอย่างแข็งแรง  หรือ เรียกว่า #ปลูกเมล็ดพันธุ์ใหม่ที่ใจคน ถอนรากถอนโคนที่ใจคน ไม่ใช่การทำร้ายร่างกาย หรือ ฆ่าชีวิตกันค่ะ  สู้ ๆ นะวัยรุ่น ,Neutral
0:17 I thought that was Castiel ,Neutral
"How can 40000 people dislike this video, i will never understand",Neutral
The Vampire Diaries,Neutral
"I still feel so much chills and emotions when I listen to this song and watch the music video in 2025. It's so heartbreaking that I cry every time even after several years.  A magnificent song, a magnificent voice and a magnificent artist",Positive
Everyone PLEASE read this!! Most people probably won't,Positive
"All i can think about is The Vampire diaries , the originals ball . Who is with me ️",Neutral
The Vampire  Diaries forever ,Neutral
Beautiful,Positive
"I don't know if anyone had this idea already but well... I think that she is able to make other people fall in love with each other but when she tries to do it herself it won't work. When she hits other people with the arrow it dissapears and they fall in love but if she would do this to herself she'd die. She knows that and that's why she's never done it. Also a reason why she's unable to fall in love. But one day she can't take it anymore, like, she's so desperate and she want's to be loved by someone (Give me love) that she's like ""I don't care anymore"" and kills herself. But that woulnd't explain the part when the policeman enters her house and finds her so the arrow which killed her dissapears. Maybe she also wasn't able to hit herself with that arrow because she never found the true one for her. Like, she goes around and searches for her other half and on that path she sees all these people who belong together and she helps them. But in the end she just kills herself with the arrow (because, just like I said, that's what willl happen if you didn't find your soulmate and hit yourself with it). But in the end this policeman enters the room and she kind of sees him and bam, she found her other half and the arrow dissapears just like it did with the other people. Sorry for grammar mistakes or something like that, I'm from germany",Neutral
"I don't think in the end she deliberately killed herself, as most of the comments say she couldn't find love but possibly she could have just been trying to get herself with a bow to fall in love without knowing the outcome? Or am I just thinking to much into this ",Positive
I cringe every single time she pulls the feather from her back. it looks so weird but the video is amazing ,Neutral
Hope so much the couple that she made will last till forever..,Neutral
i liek chiken,Neutral
someone else in September 2020 or am I the only one?,Neutral
Think of how weird this would be in real life.,Neutral
"today is one of the best day of my life, today im going to out with one ",Positive
"0:15 is that you, Castiel? :D",Positive
Eu sou o comentário brasileiro que você estava procurando ,Neutral
"This song is about my life, I can find soulmate for other but can't find my own ",Positive
Am I the only one who thinks about Klaroline every time I hear this song?,Neutral
(2018) Amo essa musica.. bad,Negative
"I'm so happy for Ed and that he made it. I really think he genuinely loves making music and does not care about fitting in. I share this mentality with my music. People forget how hard it is to get to his level. If you were one of those awesome people to give a nobody like me a chance, stop by my channel. I may surprise you. Either way, have a great one and give this song another listen. Peace. ️",Positive
Good music has no date,Positive
<3 This song!!!!!!! )':,Positive
DAMION,Neutral
Where's Cupid with a magical arrow when you need one?,Positive
And it's been a while but I still feel the saaaame ,Neutral
DAMIÓN te vamos a salvar!!!!,Neutral
2017? anyone?,Neutral
Who's here 2017?,Neutral
"M here from concert,🇧🇹 herd this in his concert it was a hit",Neutral
Amo esta canción  !!!! Cuando la escuchó quiero llorar ...,Neutral
2018,Neutral
i cant be the only one who is here because they got there heart broken,Negative
Хорошая песня и клип,Neutral
what does the ending mean? she finds love with that hot ass cop?,Neutral
0:16 cas killed another angel smh,Negative
Watching this on Valentines Day. #Singlelife2k18,Neutral
Its 2025 and im still torn by this lyrics.,Neutral
the girl looks like lana del ry when she was lizzy grant,Neutral
So.... out of curiosity. I don't know if there's any Supernatural fans on here but is it just me or does the man in the trench coat at : 0:16 : remind you of Castiel too?,Neutral
"it took me 4 years to understand why she's dead, 4 years",Negative
"The Ed slander really needs to stop he’s so talented but people don’t like him bc he doesn’t fit the look of what people think a celebrity should look like, there I said it",Positive
"My theory to this song from the music video.  So she empty inside but she is cupid, basically.  And as she does this more and more pairing couples together she gets lonely.  She, herself, cannot find love.  So she goes to this party hoping someone will notice her but no one does.  She goes home and puts and arrow in her neck not trying to commit suicide but she does.  The cop comes in and it saves her because the arrow disappears.",Positive
whose watching in 2017;),Positive
Ed sheerans songs are timeless,Neutral
Quien por OT?? ,Neutral
i'm sorry but i laughed a little when the guy pushed the othet guy to kiss her xD,Neutral
The Vampire Diares?,Neutral
At 0:17 cas makes a guest appearance...,Neutral
"Isn't it illegal to shoot someone with a bow and arrow? last time I did it, it was",Negative
Cadê os BR ?,Neutral
I love this song everytime if iam broken,Neutral
Anyone TVD brought here? Delena forever!,Neutral
2,Neutral
Brasileiros?,Neutral
will always love this song,Positive
2018 anyone?,Neutral
The vampire diaries. ,Neutral
The vampire diaries,Neutral
Who's here 2017 ??,Neutral
"The policeman in the end of the video loves her,  the arrow and the blood disappear.",Neutral
does the white-ish blonde haired girl look like Lana Del Rey or is it just me?,Neutral
Awww I love the gay lesbian kiss thing.,Positive
-talking to sibling,Neutral
2018?,Neutral
Finally i find this song ,Neutral
may 2025 still listening to this masterpiece,Neutral
This song does it for me every time… Always brings me back. 2024 & still going,Neutral
Still listening in 2025 such a great song ,Positive
"Yours ,what to give?",Neutral
Anyone 2025?,Neutral
She's beautiful 🪽,Positive
Sim... Em pleno 2024 está eu aqui ouvindo essa música mais uma vez ,Neutral
07 de enero de 2025 y aún siento como me transporta en el 2016.. cuando sentía morirme por el...,Neutral
Essa musica e tao linda merecia ter 1b de views já,Neutral
Thank you ed for coming to Abu Dhabi offlimitsit’s a night to remember️️,Neutral
Ending 2024 with love,Positive
Damion OT2018♡,Neutral
2017?,Neutral
"People just please .... Stop hating on Homosexual people, its not nice.",Negative
"12 anos e eu chorando como se fosse a primeira vez que tivesse ouvindo... VOLTA PRA ISSO ED, POR FAVOR!!!",Neutral
ot 2018 ?,Neutral
Was I the only one disgusted when she pulled the feather out of her back!?,Negative
Algún latino?,Neutral
Can’t believe this is 12 years old,Neutral
0:18 CAS?!?!,Neutral
Because biblically angels aren’t allowed to fall in love or ever get married and especially not have children. It’s a sad life really. Arch angel Michael is BA. But because he takes pride in his rank and it’s hard to get there. She’s a little Cupid,Neutral
CASTIEL,Neutral
tem brasileiro aqui não?,Neutral
Why does this song hit different now?,Neutral
"I am a Christian teacher and I think many of you are not taking the time to examine what scripture says about something. I did this as well, before attending school. The Bible was written by many authors and over different time periods. So, if you don't understand the author or his audience you may take versus to mean something they don't. First of all the old testament is just that the old law. It does say in the Bible that being homosexual is a death sentence for your soul. However, that is not what should be focused on at all. The number one thing a Christian must do is love everyone as they love themselves. Next they are to cast judgement on no one that is a job only for God. The reason this job is God's and his alone is because all humans are ruined by sin and second only God knows why he made someone the way they are. Yes, God creates us all and for his purpose, all through out the Bible it tells of God turning peoples hearts both towards and against things. God does not want people to sleep with children for any reason. During Mary and Joesph time the life span was roughly 40 years and for a girl to be married at a young age was normal and a means of creating generations to come. God does not endorse hate and judgement on others, Instead he made his greatest law the one to love one another..unconditionally. My God is your God and he loves us all and in his eyes we are all his children. Rather we like it or not. Maybe we should spread the love instead of bashing God.",Neutral
Best song ever,Positive
The vampire diaries,Neutral
algun latino por aqui??,Neutral
happy to see sexuality equality here :),Positive
October 2017?,Neutral
"-This is gonna end up a classic, I'm still listening in 2025",Neutral
Probably one of the saddest visual and song ive ever seen and heard. ,Neutral
2018?,Neutral
2,Neutral
Alguien habla español?,Neutral
2,Neutral
Your name is Ed Sheeran ,Neutral
Rip Derrick james brown  this always reminds me of u ,Neutral
This and its memories. 🥹🫶,Neutral
Am back in 2025..,Neutral
"i used to watch this video all the time when i was little, it really meant a lot to me to see 2 girls kissing, 2 girls loving each other, and for it to be portrayed like this made me very excited, i didn't know why back then, but now i do :)",Positive
The intro guitar hit different every time i miss the one were never mine ,Neutral
It’s a timeless tune ️,Neutral
"I absolutely love this song, I'm glad it's part of my childhood",Positive
"La vida no es de color rosa ,,, siempre hay momentos de desesperaciones preciosa",Neutral
保住福報方法,Neutral
Song wonderful masterpiece Forever ,Positive
2:40 this part gives me the butterflies,Neutral
If love locates me again in future I will run away,Positive
It took her giving herself love in order to meet her soulmate..️‍,Positive
So true star seeds sons and daughters of angels have a problem coping with this world !,Positive
"This one is long overdue. This song gave me love when I needed it the most. Forever grateful. - April 4, 2025",Positive
This is a good song!,Positive
Anyone here in 2763?,Neutral
"okay this might be a comment to this song after a long while, it's 2025 guys ed came to India and produced this song right in front of us on the stage like literally made the complete song layer after layer, it was crazy and magicall. Love this song!",Neutral
August 2025?,Neutral
"What a timeless song.  AND... the music video ROCKS!!  BUT... clearly the best thing is that VOICE,  that's my guy!  ",Positive
I lost my son To foster care he’s now with my mother but she’s not a good place for him to be as she gave me ptsd and they say that’s why I can’t have him and everything I question they just say I need therapy I change the words to son in hopes one day hallelujah he’ll be home I love him so much and idk what I am without will him  xx,Neutral
"I used to hate the screaming verse, felt that was unnecessary. But I guess now I fully understand the depth of it. How it's like to beg someone to love you and they won't..",Negative
Whenever I hear this song I can only remember Demon and Elena dancing..,Neutral
When you're sad listen Ed,Negative
"I lost my mother when i was very young that i couldn't feel the pain .. later as i was growing, i lost my dad too.. all these deaths are hitting me now... Listening to this song brings peace as i accept that easy come and hard go then life goes on.. Thanks to Edsheeran",Neutral
LYRICS,Neutral
just learned this is a tribute song to angel of the a team. i'm crying,Negative
His early songs were my favorite. They had so much raw emotions.,Neutral
This song is 12 years old. I remember how i felt the first time i heard it,Neutral
Beautiful song  God bless Karl and Joshua and their mother Fiona 🇮🇪,Positive
PARA MI ES SU MEJOR VIDEO Y CANCION DE TODA SU CARRERA,Neutral
