comment,sentiment
"This song means a lot to me. Some years ago a friend and I fell in love with each other, and this song tells the story perfectly. She and I loved each other deeply, but circumstances meant that we couldn’t be together. She was engaged to be married to her partner, and they had a daughter together who I also loved very much. She couldn’t turn her daughters life upside down, and I couldn’t have allowed that. All we wanted was to be together, but we knew we couldn’t without causing a lot of hurt to other people. We didn’t want to hurt anyone, so we had to decide that we couldn’t see each other anymore. We said our goodbyes and she married her partner, but sadly it didn’t work out for them. 16 years later I still wonder what may have happened in a world where we could have been together, and I have never loved anyone else in the way I loved her. Maybe part of me always will love her",Neutral
"James Arthur and Anne-Marie in one song!!! am I dreaming?! I love those two artists so much, It's incredibly amazing! thank you.",Positive
6 years have passed..... And yet this song still hits different,Neutral
"This is the most relatable song I've ever heard in my life... The melody touches the heart, but the lyrics just hits the core...",Positive
"This is just so Beautiful. It makes me feel like anything is possible,and that things will be ok.",Positive
Can't stop listening this song. Both have great and unique vocal,Positive
Really really love their voice,Positive
"If you want lyrics, here you go:",Neutral
I WANT AN ACOUSTIC VERSION OF THIS SONG!!!!,Neutral
"A perfeição é só um detalhe! Eu me arrepiei com cada nota, as vozes andam sobre trilhos, da vontade de chorar e cantar, uma emoção entre realidade e sonho. Que letra incrível! Que dueto fantástico! Perfeição define️️️️️",Neutral
The synergy is insane,Negative
Fun fact : this song never get old.,Positive
Wow this is amazing harmonies at the highest level..,Positive
Anne Marie ️ James Arthur....Nice combo.....,Neutral
"I love this song , How much I listen never get bored",Neutral
Beautiful song and the music video superb..im a fan of James Arthur love much from the Philippines..,Positive
"This song is just perfect, James and Anne never make mistakes and together so icons ",Positive
can we talk about the dancers here? like that's TALENT,Neutral
 Been my ringtone for a long time now,Neutral
James didn't need so much auto-tune...but still beautiful,Positive
this song has so many feels ....,Positive
"Isn’t it amazing when you rediscover an amazing song you forgot existed? Really, when this released I played it everyday for months seemingly. Now when I listen to it again it literally feels like one of the best songs ever made. The perfect artists, heartbreakingly relatable lyrics and so much emotion in their voices. Absolutely amazing ️",Positive
Very powerful voice ,Positive
This collaboration is just magical️️️️️,Neutral
Never get bored ,Negative
Zac and Zendaya perfect acts in this Movie!!!,Positive
Anyone here it's 2025 and I've been playing this song bcs why not it's really nice song!,Positive
"Omg!!! I love James voice!!!! 2021, anyone is with this song?",Positive
Letra: ,Neutral
اللهههه اشتاقيتتت من احلى الاغاني يلي سمعتهه يخي هم هيه حلوه وهم نظيفه وهم تنطي شعور حلو، اهئ اشكر الصدفه يلي طلعتلي هل اغنيه مره ثانيه بعد ما نسيتهه,Neutral
"okay, this gives me a very high level of goosebumps",Positive
It's crazy how many people comeback to this. This song is such a masterpiece,Neutral
this was executed perfectly from lyrics to visualization 🩵🩵🩵🩵,Positive
THE LYRICS,Neutral
James arthur is indeed the most under rated artist. He deserves the world. Lots of  love champ,Positive
Im literally having chills rn listening to this song over and over again this is a masterpiece !,Neutral
Time really does fly . I totally forgot about this song . Today when I was passing by a shop I saw an anchor next to it . That instant I open my YouTube and search for it. After searching for an hour I found it. You may ask why would it take me an hour to find a song !! I even forgot the singers name . ,Neutral
On repeat till the end of 2018 for sure!,Positive
"This song never gets old. No matter how much i listen, it never bores me. still grabs my attention",Neutral
Anne-Marie +James Arthur + Ed Sheeran = acoustic version coming soon ,Neutral
Fav song ,Neutral
"The year is 2022, in April and this song still hits hard. My love for Anne Marie's music is just unexplainable, runs deep.",Neutral
"I love the original version, but this definitely has my respect!",Positive
"OMG, I immediately loved this song in just listening to the song ",Positive
I feel like this would be a banger country remake.,Neutral
"James arthur is a great singer, so much autotune wasn't needed",Positive
James Arthur is the most underrated singer ever!!!,Positive
How l'harmonisation,Neutral
I cried during this song….l reminded me of my bed,Neutral
People who say 'the songs from this movie are boring' they don't know what the word music is ️ because this movie's songs are BEST thing ever ,Neutral
The moment I fell In love with James Arthur's voice all over again ,Positive
"James's voice always gaves me goosebumps, Anne-Marie never needs an autotune, they are so perfect. ️",Positive
Who else is in love with Anne Marie ,Positive
Anyone IN July 2025,Neutral
"Love this song too much, reminds me and my hun, right now... ",Positive
Why don't we talk how GORGEOUS they were in the video instead of storming the comments with that auto tune?,Positive
I really love this song....is there anyone who feel the same????,Positive
"""Às pessoas que olham para as estrelas e desejam, Rhys"" - Feyre",Neutral
Anne Marie + James Arthur =,Neutral
Whenever am sad ,Negative
Sometimes I wonder how singers can sing the most beautiful love songs and not end up together,Positive
"One of the best duo of these past few years, if not the best. Their vocals, a perfect match. Their delivery, stunning.",Positive
This is for everyone who reads it,Neutral
i love this song i just cant stop playing it ,Positive
Anne Marie + James Arthur + Song + MV = Perfect Collaboration,Positive
Fun Fact : This Song Is Still Legendary.,Positive
Congratulations My dear tea taewe love you,Positive
November 2021,Neutral
James Arthur's songs are always great,Positive
lyrics : ,Neutral
I like it BUT we need an acoustic version to nullify the auto-tune ASAP!,Neutral
LYRICS,Neutral
Full of memories,Positive
Both beautiful voices and beautiful video ️,Positive
a collab i never knew i needed,Neutral
This song is just so addictive,Neutral
ONE WORD,Neutral
"It's been 3 years, still listening to this masterpiece! What a vibe",Neutral
The greatest Showman Bring me to here :)) ️ ... Feel so emotional in the movie,Positive
2024 Anyone ??,Neutral
James Arthur is so talented! I'm proud!,Positive
I love this song  rewrite the stars,Positive
Official AZ Lyrics:,Neutral
James Arthur não é um cantor e sim um sentimento ️,Neutral
My favorite song ️,Positive
James is a good singer he doesn't need that much autotune jfc,Positive
This song is something else. Not like a normal song. It seems like one but It has its own attracting power. I don't know why I so much love this song but this song is just amazing. ,Positive
Literally in love this song so muchit puts me at peace.,Positive
The greatest showman has the best songs a movie could ever have.. right i can't be the only one,Positive
this music has been on replay for days now.,Neutral
Holy F! She's so beautiful,Positive
4 years later and this song is still amazing. Such a beautiful song.,Positive
I never bored to hear this song ..,Positive
"I wish,",Neutral
You know I want you,Neutral
It’s the greatest song I’ve ever heard!,Positive
"the sound, really good",Positive
Happy Birthday Anne Marie ,Positive
When you're so lonely that you have to sing both parts.,Neutral
One of my fav songs,Neutral
This is so MAGICAL! I love it <3,Positive
"I knew there was something off, why is the auto tune even needed, James already has an amazing voice",Positive
Here in June 2025 and the memories attached to this song still feels fresh,Positive
"Esta canción lanzada hace 2 años y sigue siendo un éxito, lo cual es una locura para ser honesto, :( ¿quién más vibra con esta canción en su habitación o cama? ¿cualquier latinos escuchando? esta canción tiene un buen ambiente, trae muchos recuerdos, el tiempo vuela muy rápido, :( 2018 fue serio increíble",Negative
I really love James his voice is really really comforting ... They didn't have to auto tune his voice tho... Sounds robotic and not like himself :(,Neutral
This is one of the best songs to ever exist.,Positive
2023 and this song still hitz hard!!! ABSOLUTE MASTERPIECE ,Neutral
"My girlfriend died 1yr ago and this was our theme song  and now I'm literally crying while singing this song, I hope she's happy on heaven",Positive
why am i tearing up????? how the hell did you make such an awesome song even more awesome?! LOVE IT!!!!!!!,Positive
inspirational music,Positive
From “F-R-I-E-N-D-S” to “Re-writing the stars” together ️,Neutral
How amazing are his vocals. Best male singer in my opinion. So underrated.,Positive
"This sound is so wonderful. The person who is reading this comment, I wish you great success, health, love and happiness!",Positive
"Four years down the line, still rocking. One of my favorites.",Neutral
Anyone in September 2025?,Neutral
How many of you are here in 2020........... And still did not get bored of this song,Neutral
"""Maybe the world could be ours Tonight"" ",Neutral
Anyone in June 2025,Neutral
"— Às pessoas que olham para as estrelas e desejam, Rhys. ",Neutral
Who liked as soon as James started singing???️,Positive
Am i the only one who is getting teary eyes when they both sing high notes,Neutral
love this combo,Positive
"This was me 24 years ago. Saying the same words to my love and I never gave up and she took 6 years to say yes to me and today we've been married for 18 years......... so don't give on your true love. He or she will be yours, just be patient and keep your love alive forever......... I was 16 when I feel in love with her forever ",Positive
"James Arthur is such a great natural singer, wonder why so much auto tune was added ? Anyway love this version ",Positive
"James Arthur is one of my favorite singers but being completely honest, he didn’t need all that auto tune... love it regardless though",Positive
"I love this song , from her in Philippines ",Positive
Anne-Marie has such an angelic beauty and has such an amazing personality too <3,Positive
James Arthur doesn't need so much autotune like his voice is naturally good,Positive
James Arthur looks Handsome ad Anne Marie looks like a Angel who fell from heaven,Positive
The best written song,Positive
"The person who is reading this, I wish you a calm, successful, and healthy life forever ",Positive
Who is listening to it today?,Neutral
Still my favourite  ,Neutral
I really wanna see a mashup of this and Heroes Alesso,Positive
"2 years later if you're watching this, you're a legend.",Neutral
"I agree with most of the comments in regards to auto-tune.., there was no need for it since they have both proven themselves that they can sing, but i'm not a producer....so....either way, they both did a great job! I love it :)",Positive
You know I want you,Neutral
Official AZ Lyrics:,Neutral
Anyone in July 2025,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
You know I want you,Neutral
3:27 Love that part when she whispered to Arthur like that,Positive
"This song taught us : The mind can forget, but the hearts will always remember.",Neutral
Both the song and the video is so beautiful  I love it. I'm a music artist too and I really hope I can influence this many people with my songs one day.,Positive
i got goose bumps the second i heard this song....,Neutral
Raise your hand ,Neutral
this song's still trending in my country ️,Neutral
Anybody can rewrite their stars if u fight hard enough; never give up and always be so hungry that u are prepared to die trying ,Neutral
Love this song!,Positive
Omg!!!! James Arthur’s voice is sooooo perfect!!!!!!,Positive
"I like how they sing ""How can we Rewrite the Stars"", like I got goosebumbs",Neutral
You know I want you,Neutral
I love that song,Positive
It's written in the stars,Neutral
Why no one is talking about Anne’s dresses they are amazing ,Positive
"Rewrite The Stars""",Neutral
"I love this song, it's one of my favorites ",Positive
The fact that this comment section is alive after 2+ years is amazing,Positive
Whos addicted to this song bruhh well i am,Negative
People watching this in February 2021.congrats you're still aliveStay safe pips,Positive
after six years..... i still listen to this,Neutral
I love Anne Marie.... who else??,Positive
When your so lonely you have to sing both parts by yourself ,Neutral
Finally something worth listening in trending music.,Neutral
I love music  ,Positive
Almost 3 years. Can't get enough of this song,Neutral
Its nearly the end of 2022...yet this song is still a masterpiece. Can't get this song out of my head!,Neutral
Just imagine how many peoples are listening to this song with you right now.,Positive
l fell melted ,Neutral
Eu amo essa música num nível ️🇧🇷,Neutral
"Anne-Marie, James Arthur and the Greatest Showman? IS IT CHRISTMAS?",Positive
Does anybody’s heart start sinking while listening to this?,Neutral
This masterpiece deserves billions of views ,Neutral
Hi to whoever’s scrolling through the comments have a blessed day ,Neutral
James Arthur performed this song live in the X factor finale and trust me he sounded way better without autotune,Positive
I’m a boy and find it really hard to cry but every time I listen to this I cry ,Negative
My favorite song of all time ,Positive
Wtf ,Negative
One thing I hate about this song is that it ends,Negative
Still love this version eventhough had autotunes,Positive
He has got the most beautiful eyes...,Positive
THIS SONG IS NEVER,Neutral
James Arthur his voice like angel,Neutral
The boy is optimistic,Neutral
Love your voice…why not cover full ver?,Positive
Who still listening in 2019 to this song? James and Anne voice matches this song so well. I love it sm......,Positive
"If you're here in 2021, it means you have good musical taste.",Positive
Esse música + encostar na janela do ônibus+ imaginar um relacionamento impossível = perfeição,Neutral
James Arthur unique guy.,Positive
Singers like them does not need autotune,Neutral
tomorrow is Rewrite The Star's 2nd birthday! It feels like yesterday this song came out.,Neutral
It's 1 march 2022. This song still gives me chills,Neutral
It is the most beautiful song I have ever heard in my life. I am now in the year 2025. I still listen to it every day. I listen to it.,Positive
The Greatest Showman has the best soundtrack,Positive
nobody:,Neutral
A song with Calum Scott and James Arthur would be awesome,Positive
Best song ever,Positive
"You spend your childhood wanting to grow up, and you spend your adulthood wishing you were a child again",Neutral
"It's been over 4 years, I love this masterpiece ",Positive
Honestly I don't mind that lil bit of autotune. I think I can see what they had in mind and they achieved that effect !,Positive
This song brought me happiness from nowhere,Positive
I listened to  these for like 1000 times ; now I am rewriting the stars on my roof,Neutral
Who else reading comments while listening this song,Neutral
Just subscribed. What a voice.....dream!!,Neutral
If you are here in 2025 this means you have good taste in music ,Positive
İ'm in love with this song ,Positive
The auto tune is quite audible .,Neutral
It's been a 3 years  and I can't get over this one ..it always hit hards whenever I listened .,Neutral
September feels ,Neutral
"Wow TRENDING IN MARS, PLUTO and MOON",Neutral
Watch their performance on the x factor for a non auto tune version ,Neutral
WE DID IT GUYS 100 MILLION. Congratulations to Anne-Marie and James Arthur a beautiful song and video. Perfection. ,Positive
Why does it sound so perfect,Positive
Omg! I love this song! And James Arthur has a great voice! ️️,Positive
"Every time watching this vid, it gave me goosebumps <3",Positive
They look so cute together,Positive
I hope  one day  I will  experience true love ,Positive
The saddest part is you have to sing this solo,Neutral
"Let’s rewrite the stars, Jo! The world could be ours!",Neutral
Who is here in July 2024??,Neutral
Absolute masterpiece. I can’t decide on whose voice I loved more and I can’t even get started on the way their voices sound so angelic together🩷,Positive
I know the original is hard to beat but still nice version,Positive
Não me canso de ouvir ,Neutral
"This song used to be a sweet song for me because of my ex. He said that whatever happens, ""We'll rewrite the stars okay?"" But then one day he broke up with me and said that his feelings are fading. Turns out that wasn't his real reason bcs his friend told me. Then one day I just found out that he and his close girl friend are now together, I think it's between weeks and 1 month after we broke up that they're together. Never gotten a chance to talk to him since they're going strong now. Whenever I listen to this song, I always thought that no one can really rewrite the stars.",Positive
Natasha i’ll be back someday.. hope you see this and know I have loved you all these years,Positive
"If you're reading this, you have a good taste in music! :)",Positive
"In 2018, I really like to sing this song with my ex. We just really like this song bcz of the movie. But after we broke up. I realize  this song just meant to our relationship. She felt the way anne marie sing and I just like james who want our relationship keep going. It's so bad for me. After I broke up with her. I can't even forget about her. It's almost 2 years ago. But every single day I keep thinking about her. And holy fcking shit that I always do is I always trying to find her in another girl. ",Neutral
"Essa musica tem uma vibe muito boa,amooo ela",Neutral
Nice song,Positive
They've Made this song more modern and so pop and easy listening compare to original version from Zac and Zendaya which is more dramatic. I like both..,Positive
Is anyone else jealous of James’ baby skin?,Neutral
To the people who wanted to be with someone this year but couldn't,Neutral
What a song ,Neutral
Both these people are incredible singers.  So why is there such an electronic/edited sound happening??? Ugh.  Love it though,Positive
Any Anne Marie fans here?,Neutral
"""Nothing can keep us apart""",Neutral
"Anyone in July , I love you.....",Positive
People watching this like:,Neutral
If it was possible to like more than one time...,Positive
Anyone in March 2025,Neutral
"I feel that this song is a English language motivational song for  me,,when i m not feel confident in my study i always listen this song,it  return my confidence,,️‍️‍",Positive
"This young man has always been amazing. I remember watching his first appearance on Britain’s got talent he was very nervous, however oh my God, his voice is amazing and his songwriting is powerful. ",Positive
Their voices combined is so beautiful  and it heals the ,Positive
"I’m not crying 🥹🥹 i’m feeling  very hard, i know  I’m going to love him all my life even the distance",Neutral
"""What if we rewrite the stars say that you made to be mine nothing can keep us appart you'd be the one that i was made to find its up to you and its up to me mabe the world could be ours tonight. ""such inpiring words♡",Neutral
You think it’s easy,Positive
I love it ,Positive
James voice is so magical ,Positive
I'm listening everyday morning,Negative
That song it's so good ,Positive
"This song was shared to me by my best friend, my lifelong love, my ""B.""  While timing was never on our side, we share the most incredible, most perfect once in a lifetime love.  Re-write the stars and come home B.  I love you.  Always.🫶",Positive
My favorite ,Positive
This video was filmed in the Liverpool Olympia. Such a beautiful building. It used to be a circus establishment and it’s actually amazing how the video portrays the history of the building and also ties to the film. Outstanding,Positive
They are good when they are good when they sing together they are a perfect combination ,Positive
"THE BEST, SO BEAUTIFUL ️",Positive
99% of comments: JAMES DOESNT NEED AUTOTUNE!                    1% hello there!,Neutral
R.I.P. Replay Button :(,Negative
Can't get enough of this amazing duo. Still mesmerizing to watch them. ,Positive
"Amo a música, a letra é linda, amo a melodia, James Arthur e Anne-Marie vocês me surpreenderam com essa música, a voz de vocês é maravilhosa de escutar, enfim a música é perfeitapت︎♡︎",Neutral
Who’s here before 15 million views,Neutral
My battery: 1%,Neutral
Hey random person scrolling down the comments.. ,Negative
I love this song! It's already on the list  as a tophits most requested songs here in Taiwan English Fm radio station( ICRT),Positive
eu sempre irei sentir essa musica com todo o meu coração!! ela é uma das declarações de amor mais lindas que eu já vi! ,Neutral
"POV: In a world where everyone has a chosen soulmate, 2 non-soulmates fall in love. He has faith in them because he hasn't met his soulmate yet. The girl, however, met hers, and thinks that any kind of relationship with him would be impossible. The song is how she breaks up with him, despite him trying his best to change her mind.",Positive
Time 01,Neutral
would be absolutely perfect without the autotune,Positive
"im glad it’s anne marie AND james arthur, as opposed to ‘ft. james arthur’",Positive
They are both AMAZING singers you put them in one and how have they not one the grammys lol,Positive
Bismillah PKN - STAN next year ,Neutral
It's 2019 January,Neutral
One day,Neutral
I'm here September 2025,Neutral
single people listening to this song like,Neutral
Ques: who can stop me if I decide you are my destiny?,Neutral
El Himno de las Aidan's Army ️️,Neutral
"I love this song but James that autotune in some parts kills me, you have such a beautifull voice you dont need that shit.",Neutral
I still get chills and possibly tear up watching this mans X Factor audition ,Neutral
y pensar que esta hermosa  cancion es el himno de las aidans´armys,Neutral
like this comment so I can listen to this masterpiece again,Neutral
This is in my top Model book ,Positive
"Ever since I discovered this song this year in June, I can’t stop listening to this song. Unhealthy number of times I listened to this song.",Negative
"Geez this song...I cry listening to it, not because of the lyrics, but because of what it reminds me of.",Neutral
I love this song,Positive
I just don't know what to say but I relate to anne marie forgiveness is not easy even after forgiving nothing goes back to how it was the scar will leave on,Neutral
las que vinieron pero q lo convirtieron el himno de las AIDAN ARMY'S,Neutral
Why it so Good,Positive
this song gives me the feeling of having a boyfriend but the reality is i'm single hshshsh,Neutral
so excited to see this finally be relesaed!Hope you love it! this song will cheer ypu up,Positive
Hey random user have a wonderful life ahead ,Positive
Who will here in march  2019 ? !!!,Neutral
2024 anyone ??,Neutral
"In the thumbnail, it looks like James Arthur is wearing an airpod.",Neutral
2019: People came to hear this incredible song,Positive
James Arthur didn’t need auto tune for this but he did anyways,Neutral
Is it weird that my fav part of this song is 1:07 -  1:14 when they're not even saying real words?,Neutral
So who can stop me if i decide...,Neutral
When You Have To Sing Both Parts Yourself Cause Your Single,Neutral
Still here always,Neutral
"For this song, I'm crying to the boyfriend I don't have",Negative
Soy a la única que le gusta por igual la versión de Zendaya y Zac Efron y esta,Neutral
Am I the only one who like this song and have no complaints ,Neutral
Singers like ANNE and JAMES don't need autotunes. However i don't know why there are so much autotunes specially JAMES part. It really disappoints me. I know many of u won't agree with me. ,Positive
"I feel like I’m cheating on Zendaya and Zac, but it’s one of those “it didn’t mean anything to me babe” so we all good",Neutral
I'm here in 2025 and will be here for years to come. Beautiful song,Positive
0% porn,Neutral
James looks like the kid from Spy Kids all grown up,Neutral
"If this was my ringtone, I would never answer my calls",Neutral
I love this song so much,Positive
I tried to sing this song and it sounded like dying rat on fire :(,Negative
People in 2020: who's here during corona?,Neutral
Does it sound weird that whenever i listen to love songs i think about my crush?,Neutral
I feel sad when I listen this song as I miss my past chapters.,Negative
Alguien por las historias de the umbrellla Academy? De Latinoamérica,Neutral
They need to remove that horrible auto tune from James’s beautiful voice.  Please fix this!,Neutral
Let's see how many people are watching this in September.,Positive
Coming back when i'll get a boyfriend so i could sing it with him,Neutral
Who still watching in 2024 ?,Neutral
No one :,Neutral
Sometimes hits different ,Neutral
"this is the song i sang to good grades, i was james  and  A  was ann marie  lmao",Positive
Me: singing like a cow is dying*,Neutral
"I'm not american, I'm not british",Neutral
Wow? The best song,Positive
Doctor: You have 4 mins left to live.,Neutral
I know why Ann Marie friend zoned Marshmello! ️,Neutral
Can someone slap those ppl asking if their listening in this month/year. So annoying,Negative
The thumbnail looks like that James is wearing airpods,Neutral
70% of comments are about autotune,Neutral
Anyone else think James has AirPods in the thumbnail ,Neutral
the thumbnail looks like he has airpods in,Neutral
95% of views is me.,Neutral
In the thumbnail it lookes like James has airpods ,Neutral
Love this song ,Positive
Love this song it’s been stuck in my head forever. The first time I watched the greatest showman was when I was in daycare I was I was three.,Positive
"Very excited melody, even I'm currently not feeling well,when I take time to hear this fantastic song I feel like nothing wrong to me",Neutral
may be another universe,Neutral
This song is the meaning of perfection.,Neutral
Love this song ,Positive
I want to re write the stars,Neutral
Lisa's so good,Positive
Just another good day down memory lane'' ,Positive
I don't know hw many times I have rewatched dis song,Positive
very nice songs,Positive
Who's is here in June 2025,Neutral
"Soo beautiful lyrics, soo amazing voice and soo realistic feel ",Positive
Amazing ,Positive
Loved the film  and the song but this variation is just so beautiful,Positive
Gorgeous Annemarie,Positive
"6 years later, and this song still gives me goosebumps",Neutral
This song never gets old  any one here August 2025 the harmony is sooo beautiful ,Positive
I realized that love isn't enough for a good ending... And just because you didn't had a good ending doesn't mean that love never existed .... ,Positive
nostalgic vibes ,Negative
2:34 this wassss soooooo good them sing perfect melody,Positive
Sept 2025. Enjoying the music,Positive
Nbki comme si 3ndi chkoun ,Neutral
"This sound is so wonderful. The person who is reading this comment, I wish you great success, health, love and happiness!",Positive
This song always hits some spots,Neutral
My favourite one and only James Arthur ,Neutral
"Mega dance... Campinas se inspirou nessa música, não conhecia, muito linda. 🇧🇷",Neutral
I like the song very much.,Positive
I love this music,Positive
one of my fav song,Neutral
i love her voice very much,Positive
My more than favourite song,Positive
"once a wise man said, ""when you're happy you enjoy the melody but, when you're broken you understand the lyrics"" ",Positive
The only bad thing about this song is that it ends,Negative
השיר הכי יפה ששמעתי בחייי השיר האהוב עליי נוסף לפלייליסט ושמעתי אותו כבר 1000 פעמים,Neutral
"Infact why do we want things we cannot get,now we want to rewrite the stars and make people who were never ours,ours.",Neutral
love this song,Positive
Jun and alive tap in ,Neutral
The Collab trio ,Neutral
Masterpiece,Neutral
Wow i’m crying Это звучит волшебно ,Neutral
You know I want you,Neutral
"To the person who dedicated this song to me, ",Neutral
/The Greatest  Showman Song,Positive
best vibe winter 2018,Positive
I can have you and we're bound to breaking' cause my hands are tied.,Neutral
I love this music,Positive
Love who you love,Positive
Again back to the memories ,Neutral
Your the best,Positive
I love anne-marie she is my favorit singer!!!!,Positive
This song hits different for those who weren't meant to be with each other ,Neutral
So nice ,Positive
The Best,Positive
"I love the ""what if we rewrite the Star""",Positive
"Que lindoooossss,lindaaa música escutando pela milésima vez,me sentindo nas estrelas!!!",Neutral
"Oh my god ,memories  this was so beautiful ",Positive
No one can rewrite the strs,Neutral
rewrite the stars anne marie and james arthur love songs lyrics music,Positive
Who is here in August,Neutral
seriously... this is another level,Negative
It gives a special feelings,Positive
I literally cried after listening this song,Neutral
ឆ្ងល់ថា ពេលគាត់មានចិត្តហ៊ានទៅដកចោល តើមិនមានការបាញ់ការពារគ្នាទេឬ បានជាទុកឲ្យគាត់ត្រូវបាត់បង់ជីវិតបែបនេះ?,Neutral
"Imposible..,....",Neutral
Too shattered to speak ,Neutral
I love this song I do listen again and again,Positive
"""I would like to rewrite the stars to change the heartbreaking ending of Portrait of a lady on fire."" ",Neutral
Músicas são histórias de amores as vezes não bem sucedida contadas em versos sinceros e transformadas em músicas  que tocam o coração ️️,Neutral
My forever favorite song  can't get enough of it,Positive
Anyone September 21?,Neutral
"Every morning, he went to the small bakery, not because he was hungry, but because of the girl who sold the bread. She often saved the hottest loaf for him, adding a small packet of soy sauce because she knew he liked spicy food. One day, he gave her the bag of bread and said: ""I can't eat enough... I must add one of your hearts to make it enough.""",Neutral
"my girfriend brought me here, Thank you & peace .",Neutral
"Oh my goodness, my music, thank  you",Neutral
,Neutral
AL DAN DILA ADALAH CINTA ANADI️.,Neutral
Thanks for making this beautiful song ,Positive
I still adhore listening to this songs unforgettable .,Positive
They sound like Lilith and Lucifer bc theirs story sounds like this OMG I crying U both are so talent...,Neutral
every words hit so hard as if dey r singing bout my life ,Negative
Here I'm listening  to your music ilove your voice it's very good track .,Positive
Nice voice    ,Positive
my songslove it,Neutral
Anyone here on the 25 September in the big 2025 ??,Neutral
Anyone in September 2025? ,Neutral
Bangchan stays are yours ,Neutral
The chorus,Neutral
Anyone in September 2025,Neutral
,Neutral
I love you James ,Positive
My last heart break is through this songs,Neutral
"Anyone here in September 2025, I still waiting for continuing ep ",Neutral
"Anne Marie is so damn talented. I hate commenting on peoples bodies, I think it’s tacky honestly but I love how healthy and beautiful Anne Marie is. I hope nobody ever convinces her she isn’t.",Positive
Old but gold,Neutral
Whose here in September 17 2025?,Neutral
i love this song ,Positive
Incredible works! ,Positive
Beautiful ,Positive
No one can rewrite the stars,Neutral
Amazing song. I love it  @annemarie ,Positive
it's 2025 and this is still a hit,Neutral
