comment,sentiment
Lost my girlfriend on December and we were together for a whole year and was looking forward to what we had in the future but she said she fell out of love. I was heart broken and depressed that I didn’t finish 2020 off with someone I loved and cared for so much about. My mental issues got worst and my appetite got smaller so I started to become skinnier. I was made fun of for being skinny too. I got no one to motivate me or make me feel comfortable anymore. Friends are here once in a while but they do very little compared to what she did. I just started playing this song and all the memories come flooding back. As much as i hate the thought I hope she has a good life with someone who can support her better. Hopefully there’s someone out there for me .but I really doubt it,Neutral
This song makes me care so much more for the girlfriend that I don’t have,Positive
8 years and you’re still here,Neutral
Her Reply ( I still love you ),Positive
0% Autotune,Neutral
2022 and this song still hits our broken hearts…,Negative
Imagine how people are listening to this at the same time as you are,Neutral
"This song is my whiskey! The older it gets, the better it sounds ",Positive
"""And now my baby is dancin, but she's dancin with an other man""",Neutral
Stop asking who's listening in 2020....we never stop listening this .,Neutral
It's 2025 and I'm still listening to this masterpiece ,Neutral
I love this song no matter how many years have passed.And the love never fades but deepens.,Positive
My god this song is so devastating but equally beautiful as well.,Neutral
after about a 2 year relationship she left me for the guy she told me not to worry about. i’m shattered into a million pieces right now,Neutral
High-quality reporting.,Neutral
"This song will never get old, since the people won't breaking each other's heart without knowing they will regret",Neutral
"I can't believe i messed it all up y'all, the love of my life...then i woke up and remembered it was just a dream cause i'm single, phew.",Positive
No tears left to cry -993M,Neutral
September 2025.love from Las Vegas dear Bruno. ,Neutral
"I can’t believe this song is almost a decade old, time truly does fly",Positive
My Grandpa told me about Elvis Presley,Neutral
The ending gets me every time. Takes a real man to wish his ex happiness without him.,Positive
Un talent exceptionnel Bruno Mars ! J’adore cet artiste ️,Neutral
-Bruno mars,Neutral
See how he doesnt hate on her but realises his mistakes ?  Real dope.,Negative
Quarentena-30/03/2021 às 17:05,Neutral
I love this song so much. ,Positive
I miss this side of Bruno,Neutral
"Bruno said he wanted to make songs that could stand the test of time. Sir, you're doing a very good job at that. I hope you keep blessing us with your music for many more years to come.",Positive
I have always loved this singer,Positive
I remember when this would play in the car and it would be midnight and raining. It gave me a sad but good vibe.,Neutral
O erro do jovem é ouvir Bruno mars enquanto está apaixonado,Neutral
Just imagine in 5-10 years how much older we’ll get and think man time really has gone by fast where has our younger selfs gone,Neutral
12 years later and it's still a great song,Positive
Girls: Billie Eilish songs are so sad ,Negative
I refuse to believe that this song is 7 years old,Neutral
"""goodbyes hurt the most when you realize that youre never gonna say hello again""",Positive
When I Was Your Man ,Neutral
Why do I feel heart broken? I’ve never even been in a relationship,Negative
"if I ever get heartbroken, this is what I’m listening to...",Neutral
Some songs are timeless,Neutral
"Dear whoever is reading this, we don't know each other but I wish nothing but best and happiness for you and your family...",Positive
His best song in my opinion,Positive
"one of the only songs ( i guess ive paid attention to ) that takes ownership and responsibility for mistakes made, knows its over, and wishes she gets everything she deserved. No spite, no desperation, no blame on anyone else. pure song.",Neutral
Such a beautiful voice.,Positive
"6 years later, and this song still hits my feelings different. ",Neutral
This song shows how talented bruno is. The only thing in it is the piano and his angelic voice,Positive
whose listening to this around valentines day sad boyz.,Negative
August 2025????,Neutral
"“When you're happy, you enjoy the melody.When you're sad, you understand the lyrics.”",Positive
young: likes the song,Neutral
This song is now 10 years old but it's still hits hard,Neutral
In September 2025 listening to it again and again,Neutral
"""Now my baby is dancing but she's dancing with another man"" Hurts everytime and u can't lie.",Neutral
This song makes me miss my girfreind that i dont have,Neutral
I can't believe it's 4 years from now. And I'm still watching! Who's watching on August?,Neutral
Can't stop listening to this song.,Neutral
"If you're listening to this, you have a good taste in music.",Positive
“Cause my heart breaks a little when I hear your name”,Neutral
"Damn, we all finna come to this on Valentine’s Day single af ",Neutral
Still listening  to this ,Neutral
Lyrics just hit,Neutral
Forever young bruno mars ,Neutral
Just imagine how many people come here everyday,Neutral
Great song ,Positive
wow.,Neutral
"This is my 3rd favorite song, it's so beautiful ",Positive
BEAUTIFUL,Positive
"This song hits different when your in quarantine when your thinking of your partner :,(",Neutral
"I LOVE BRUNO MARS AND ALL HIS INCREDIBLE AMAZING BEAUTIFUL MUSIC HE MAKES, ABSOLUTELY AMAZING!",Positive
This song reminds of a girlfriend I never had. I should have bought her flowers.,Neutral
I miss the “sad and in love” Bruno,Neutral
I love you Bruno Mars ,Positive
"""You lost the person you love, but you never lost the love for the person""",Positive
imagine how many ppl are listening to this masterpiece with you right now,Positive
my heart breaks a little when i hear your name.,Neutral
So Beautyful ,Neutral
NOONE CARES WHICH YEAR WE ARE LISTENING TO THIS MASTERPEICE,Neutral
Brasileiros marquem presença ,Neutral
I love this song forever,Positive
"I hate it every time i scroll down and read comments , all is see is '2019?' can you just talk about how beautiful the song is?",Neutral
It's 12:30 AM.... somebody in my neighborhood is BLASTING this song right now ,Positive
No other person can strike somebody's heart like Bruno Mars can.,Neutral
February 14 is coming and Bruno Mars is waving.,Neutral
why would anyone dislike this song? its literally perfection.,Neutral
"His songs tells a story, like it’s all people have been through but he’s probably been through them himself. Let’s be kind to all peoplekind.xx",Positive
"Never take anyone for granted, because one day you’ll carry the weight of regret—and it will be too late.",Negative
2013 me: 7 years old kid listening without knowing english just vibing,Neutral
"I’ll come back to this song occasionally, but I’m gonna play this song non stop in 2023 so someone remind me",Neutral
"It’s been 3years since we broke up I’m 22 now, we dated when we i was 17-19.. I was a young dumb kid who would always be worried about am I settling or can I do better looks wise, never cheated but also never gave her my 100 % and that causes problems, long story short she moved on and I never did, I never felt love or worthy of it since, classic case of you don’t know what ya had til it’s gone.. so young and so so stupid, I’d do anything to go back and fix it... if ya reading this and ya story is similiar give your girl your all don’t end up like me",Neutral
When it's 2 in the morning and you have absolutely no one to miss ,Neutral
"I’ll be back in 2030 to ask if y’all still listening to this, like this so I won’t forget",Neutral
"""...now my baby is dancing but she's dancing with another man..."" ",Neutral
Love this song never gets old,Positive
"he has the best songs, even when he doesn’t make them anymore.",Positive
He should have bought me flowers,Neutral
This song about had me break down and cry in the store. .,Neutral
"Why do people dislike this song? It's just a common love song, nothing to get bothered about, gosh, people are made of hate",Negative
"""Now my baby's dancing, but she's dancing with another man""",Neutral
It’s September 2025 and Im still here guys ,Neutral
I feel like no one deserves to relate to this song...,Neutral
"Imagine Bruno and The Weeknd together. Their voices would be something else, man.",Neutral
Touches my heart everytime I hear it,Neutral
I never had a girlfriend but this song hit me so much..,Positive
September 2025?,Neutral
“Now my baby’s dancing but she’s dancing with another man.” 11 yr old me was SOBBING,Neutral
Don’t worry. You’re not the only one who is listening to this masterpiece in 2021.,Neutral
Absolutely love this tune.,Positive
Stupenda esibizione!,Neutral
Nobody:,Neutral
Still a favorite ,Positive
RIP To those who forgot the name of this song and can’t find it,Neutral
"When you literally wanna cry ur heart out & u have ""when i was your man"" in the playlist...damn!!...",Neutral
Algum Brasileiro em pleno 2020 na bad curtindo essa música?,Negative
A Genius,Neutral
The fact that this comment section is alive after 8+ years is amazing,Positive
This song hits harder when someone doesn’t make their move on their boyfriend/girlfriend when they had the chance,Neutral
Confessa que não é a primeira vez que vc está aq,Neutral
"Men, if you ever felt like you lost “the one” just remember it’s a journey to be a better man daily. Don’t take things for granted",Positive
magia pura,Neutral
Nobody: Bruno Mars and the weekend making your heart sink into your stomach everytime you listen to them,Neutral
"I can't believe i messed it all up y'all, i lost the love of my life...then i woke up and remembered it was just a dream cause i'm single :)",Positive
"My wife and I didn’t split up and she’s not with someone else,she passed away a couple of years ago. But everyday I wish that I could have just one more chance to do the all things that I should have done when I was her man.",Neutral
Damn! here we go again ,Neutral
1:22  I love so much,Positive
Makes me miss someone...,Neutral
Agosto 2025 aquí presente los clásicos no pasan de moda,Neutral
I'm still surprised that this song hasn't reached 1 billion views yet,Neutral
Someone explain to me how every best song in this decade was made by Bruno Mars?!?!,Positive
When I Was Your Man ,Neutral
Man this song hits harder when you get older,Neutral
"When they have you, they don’t wanna put in the effort to keep you.",Neutral
Who else misses this Bruno Mars,Neutral
your my favorite ur lyrics hit my heart and soul and make me cry,Positive
Still listening in 2021,Neutral
"I'm stuck in the hospital, recuperating from a car accident. This is just what I needed. Thanks, Dreamy.",Positive
Who's watching this befor 2017    I'm  sad  ,Negative
QUEM AI É BRASILEIRO E AMA ESSA MÚSICA EM ️,Neutral
dont worry your not the only one who listens to this in July :)),Positive
Know all the lyrics by heart!,Neutral
Well explained and structured.,Neutral
Such incredible talent.,Positive
"Relationship or no relationship, this song’s gonna hit you somewhere and someway",Neutral
8 years and you’re still here,Neutral
Same bed but it feels just a little bit bigger now,Neutral
Such a beautiful voice.,Positive
Absolutely love this tune.,Positive
my grandma told me about Elvis Presley ,Neutral
Same bed but it feels just a little bit bigger now,Neutral
Same bed but it feels just a little bit bigger now,Neutral
where all my broken heart guys at ? like this,Negative
"He’s not the new Michael Jackson, he’s the FIRST  Bruno Mars.",Neutral
I’m in September but I love his songs,Positive
Mais algum Brasileiro escutando?🇧🇷🇧🇷🇧🇷🇧🇷,Neutral
who misses this kinda Bruno mars,Neutral
"Last night, drunk, I called her but she was sleeping. This morning she sent me a message: ""Do not call me anymore, I am with another person now. We are planning our future together."" right now I'm playing this video and tears are falling  from my eyes.",Neutral
"This is my 3rd favorite song, it's so beautiful ",Positive
My heart breaks a little everytime I hear your name ,Neutral
I thought I was the only one who came back to this song but there is so many people from December 2020,Neutral
Why I'm so affected on this song eventho I'm single since birth?!,Neutral
"This is my 3rd favorite song, it's so beautiful ",Positive
Dear everyone that's reading this,Neutral
"“Now my baby is dancing, but she’s dancing with another man” I felt that ",Neutral
"This is my 3rd favorite song, it's so beautiful ",Positive
"Volto aqui todos os dias pra ouvir essa belezura, e lembrar do quão fui ingênuo antes e agora me resta apenas lembranças...",Neutral
i never thought it was possible to miss someone who doesn’t even exist..,Neutral
Now my baby's dancing,Neutral
When you have no relationship to cry over and just like the song,Neutral
"Its funny to think about, Bruno can actually sing, these days you can be a artist with autotune",Neutral
To the people that  read this ,Neutral
Your like is here before 1B views,Neutral
"Bruno mars: ""too young to dumb""",Neutral
pov: you’re waiting for it to hit a billion,Neutral
my grandma loved this but she past away. I miss her,Positive
I'm not crying I'm just acting like a water fall ,Neutral
"The most beautiful song I know, and his voice man ",Positive
I love how the comment section is still active after 7 years,Neutral
“But she’s dancing with another man”,Neutral
ALGUÉM PARTE O CORAÇÃO DO BRUNO DNV EU PRECISO DE MAIS MÚSICAS ASSIM.,Neutral
"""Tis better to have loved and lost than never to have loved at all,""",Positive
Bruno is a major key piece to my engagement ,Neutral
Alguém brasileiro em 2020🇧🇷,Neutral
this is my boyfriends' fave song. I hope he's happy there up in gods hand.,Positive
"Damnnn, he's just gets better + better ",Positive
"9 anos, estamos velhos, uma grande obra de arte!",Neutral
I love Bruno.,Positive
Cadê os brasileiros que tbem amam essa música,Neutral
Pensa numa música que me faz chorar..,Neutral
Every person here has obviously cried thinking about something while listening to this song right or am i the only one,Neutral
And it’s so good,Positive
"As músicas ""tristes"" do Bruno são as melhores.",Neutral
Don't worry we will meet after 10 years in this comment section listening this gem,Neutral
Esto si es música. Maestro.,Neutral
Sabes que Bruno es atemporal cuando todas sus canciones se sienten como si fueran reales ayer.,Neutral
another beautiful song nice to listen too,Positive
Che bella!! Che ricordi ,Neutral
"Essa música é triste, linda, não me canso de escutá-la!",Neutral
"Não é uma música, é um sentimento.",Neutral
Still wondering how much I love this song,Positive
Anyone else doing a throwback marathon,Neutral
"Happy Valentine's day, let's all just eat chocolate, listen to this, and cry about an ex I don't even like",Positive
"who tf dislike the song?? we don't dislike a piece of art, if you don't like it just ignore it.",Neutral
Can’t play this around the homies ,Neutral
9/16/25 The best singers in the world!!!,Positive
When I was a kid I felt like I was going through a divorce listening to this song,Neutral
Who the fuck would dislike this song...,Negative
"Welcome back stranger, what takes you back to this song again?",Positive
"Let's all be honest, everyone searched for this.",Positive
Til this day whenever i listen to this song it reminded me of her,Neutral
I don't even got a girl and this making me think of what I could do better.,Positive
Wow!! Life then was good. I played this song while in the university in 2008. It's 2025 now,Positive
"Everyone is like ""who here in 2020?"" like sweetie I'm here once a day ",Neutral
"“Now my baby is dancing, but she’s dancing with another man...”",Neutral
This dislikes are the people who cried too hard and couldn’t see so they clicked the wrong thing,Negative
Bruno Mars does a great job with his lyrics like MJ.,Positive
Good luck to everyone going through a breakup!,Positive
"""Now my baby is dancing but shes dancing in Tiktok man.""",Neutral
Como eu amo essa obra de arte ♡,Neutral
My heart breaks a little when I hear Bruno Mars voice,Neutral
My single ass listening to this song because I know my crush will never love me back so I just- cry at 3 am,Neutral
Thank you very much Bruno,Positive
me encanta esta canción,Neutral
"Ele deveria ter me comprado flores e ter me levado pra dançar, cansei de sofrer e fui ser feliz sozinha",Neutral
Minha favorita ,Neutral
Algum brasileiro(a) escutando essa musica ? 🇧🇷,Neutral
Cadê os brasileiros que gostam e nostalgia???????,Neutral
SOME HEAT ,Neutral
"10 years later, if you're watching this, you're alive.",Neutral
Algum Brasileiro aí no Futuro? A pandemia ainda não acabou.escuto só pra esquecer dos problemas.,Neutral
Feel like too long I don't hear this again,Neutral
Everyone gangsta till this song play,Neutral
"8 anos se passaram e eu ainda não superei essa música,choro como se fosse a primeira vez que escutei",Neutral
Setembro e eu aqui ,Neutral
A combinação da voz dele e essa música é perfeita acalma até uma fera,Neutral
Goosebumps always.,Neutral
This song makes me wanna apologize my ex even though I never had a girlfriend,Neutral
"For people who think this is a “simp” song, your music taste is = not good",Negative
How doesn’t this have one billion views (edit: come on 9 more million),Positive
I love to listen to this song,Positive
inveja eu tenho é de quem escuta essa música e não sofre por ninguém,Neutral
I'm just here for the sad comments and guys with broken hearts,Negative
This songs brings a whole new feeling now that im older and been through more,Positive
i showed this to my girlfriend,Neutral
no one:,Neutral
i did this song in front of the whole public in my school i scared but i did it and everybody loved it c;,Positive
Who's watching in 2017 and still crying over the same parts you used to listen to?,Neutral
You only realize she is important when she gone,Positive
"September 2025, where are we?",Neutral
How can this bong have 241 million views when theres only 100 million people on mars ? ,Neutral
April 2024 anyone?,Neutral
my neighbor listens to this song so much that even me miss his ex,Positive
WHO WATCHING THIS IN DECEMBER?,Neutral
Who is better?,Positive
"Não importa quem você é, quanto dinheiro tem, a sua cor, orientação sexual ou grau de escolaridade. Se você não gosta dessa música, tem algo de errado com você.",Positive
"how to get likes on old song: write the lyrics, say ‘this wasn’t in your recommended, you searched for it` , ‘who’s listening in quarantine`",Neutral
Eu nunca vou superar essa música. Que coisa mais linda e triste ao mesmo tempo. Simplesmente atemporal.,Neutral
the people that disliked the video couldn't see the like button bc their eyes were full of tears,Neutral
Who’s on a old song marathon because of this CoronaVirus?,Neutral
"""Now ma baby is dancing, but she's dancing with another man"" ",Neutral
"Una verdera joya de letra y música, y se inundan mis ojos de lágrimas, cuando escucho esta canción fue por ultima vez cuando vi a mi amigo , luego se suicidó por un mal amor. Yo se que el está en el cielo. Y me quedo como enseñanza que nunca se debe abandonar a un amigo cuando tiene un problema sentimental tal vez sea la última vez que lo veamos. Siempre en mi mente y en mi corazón querido Samuel besos hasta el cielo.",Negative
For me regrets I love this song,Positive
This music is much pretty,Positive
How does despacito have 7bil views but this hasne’t even reached 1bil,Neutral
This song will never die ,Neutral
now he drinks till he’s drunk and smokes till he’s high,Neutral
This guy's gonna be a big star someday.I could sense it.I got a feeling,Neutral
Canção profunda.,Neutral
"E eu que escuto essa música, choro que nem uma condenada e nunca nem namorei",Neutral
"so so true, if you only  then what you know now. Pulls  your heart apart ",Neutral
Someone in October 2020? almost to the end of this race. Be safe everyone,Positive
So exciting,Positive
"i wanna sing this song to an audition, problem: there aren't any",Neutral
"Eu ouço essa música TODOS os dias, nunca enjoei dela... é incrível !!",Neutral
October 2019 ?? On bed ???,Neutral
I’m always here in this every time,Neutral
I love this song ,Positive
Thank you for making this song Bruno ,Neutral
All of his ex-girlfriends be thinking hes singing about them.,Neutral
if people dont play this at my funeral then im not dying.,Neutral
"Una verdera joya de letra y música, y se inundan mis ojos de lágrimas, cuando escucho esta canción fue por ultima vez cuando vi a mi amigo , luego se suicidó por un mal amor. Yo se que el está en el cielo. Y me quedo como enseñanza que nunca se debe abandonar a un amigo cuando tiene un problema sentimental tal vez sea la última vez que lo veamos. Siempre en mi mente y en mi corazón querido Samuel besos hasta el cielo.",Negative
1) I woke up,Neutral
May 2024 anyone?,Neutral
September 2025 love this song,Positive
My history reflected in this song :c,Negative
"Okay, but this sounded like it came out in 2030",Positive
August 2025 going through it no cap but this song always hit harder the more I hear it and the older I get,Neutral
Everyone is talking bt thier breakups ,Neutral
Someone in August 2024 ?,Neutral
When our friends talk about you it just tear me down,Neutral
I made fun of this song with my sister in the pool and I was with my dad..and a few years later my dad committed suicide...and I listen to this song when I’m sad and miss him and I remember him and I cry...I love him so much<3and I miss him...love your family and friends<3and be nice to people life is short be positive and have fun while you can don’t be negative..I had a breakup recently and I listen to this song<3whoever reads this thank you! have a good day/night!,Neutral
Who else listens to this song and has to sing  it like if that's you to ,Neutral
When you grow up  and realize Bruno mars is the Villain and woman knew her worth,Positive
"""And now my baby's dancing but she's dancing with another man"" Sad, because I could relate.",Negative
"""Same bed but it seems a little bit bigger now"" hmm... The bigger the bed the more space. I have no problem with a bigger bed ",Neutral
"Incredible voice, similar to MJ.",Positive
16/05/2020 ano do corona ,Neutral
12 year olds:,Neutral
3:03  Aight Imma cry now,Neutral
pov: you got hurt by a girl who you never even dated,Neutral
Who's watching this in March?,Neutral
Beautiful song,Positive
this is one of the best from Bruno ,Positive
Those dislikes were from the guys who won’t regret their past.,Negative
Como que alguém tem coragem de dar dislike nessa música?🇧🇷,Neutral
as a kid i never knew the real meaning of this song shit hits hard now that i’ve grown up,Neutral
Who watching this In 2018 tho?,Neutral
2018 anyone?,Neutral
 love this song ,Positive
 ouch....,Neutral
"Men, this is so sad... it just reminds me when i was her man :/",Negative
"""Damn I miss my wife but I've never been married""",Positive
Love this song  South,Positive
"""...my baby's dancing..but she's dancing with another man""",Neutral
This song makes me miss my girlfriend who doesn't exist,Neutral
only problem was she was never mine to begin with,Neutral
Will Smith is listening to this song right now,Positive
Alguém em 2020 na pandemia  deixa o link,Neutral
Great rhythm and beat!,Positive
"""Now my baby is dancing, but she's dancing with another man...""",Neutral
Canta muito ,Neutral
He sounds so much like MJ. ,Positive
Just bruno and their piano anyway he is so pretty,Positive
Nobody:,Neutral
and i'm here sitting eating a banana never even had a serious relationship,Negative
Who came here to listen to the old Bruno Mars songs after watching 24k.,Neutral
He realizes how horrible he was. 🥹The gentleman I just met I've truly been blessed I prayed for him.,Negative
Who's watching in 2016?,Neutral
"This song is such a breath of fresh air compared to the usual self-interestedness of pop music. No arrogance, no entitlement, no betrayal, no jealousy. Just acceptance, humility, and well-wishing.",Neutral
Essa música te toca em um lugar que você não quer que ninguém toque ,Neutral
whos watching this in 2016??,Neutral
who heard this on december,Neutral
who is still listening in 2016,Neutral
When ur dog jumps off the couch to lay by himself,Neutral
Who is watching thos in 2016?,Neutral
The lyrics tho:(,Negative
The words mean something to everybody.  Whose loved someone that's gone,Neutral
Who's watching in 1738,Neutral
2018?,Neutral
who is watching this year 2017 on october? ^_^,Neutral
I always Remember Belinda listening to this tune,Neutral
I had an argument and broke up with my girlfriend that doesn’t exist,Neutral
but she's dancing with another man ,Neutral
fuck my life i miss her,Negative
He has talent like Michael Jackson.  Beautiful song about young love.  We've all been there.,Positive
Such a pleasant surprise.,Positive
I saw him sing this at the Bourbon and Beyond festival in Kentucky. The audience sounded like a pack of dogs on the oooooo part... Me included.,Neutral
When I Was Your Man > Flowers,Neutral
Esta Musica me ase pensar en la persona a perdi por mis malas acciones y le extrano mas a nunca,Neutral
Well sung and performed by Mr Mars!,Neutral
Today  September 2025. I'm here. I love you .,Positive
Every male should listen to this song,Neutral
To whomever discovered this — may the universe surround you with wisdom and warmth.,Neutral
OCTOBER IN 2025???,Neutral
"A voz do Bruno me faz sonhar acordada , e essa música é simplesmente linda ",Neutral
"Yeah man, you should have bought me flowers",Neutral
It feels like falling in love for the first time again ,Positive
This is a touching song of his i love it i sing it every day i love all his music im a humongous fan of his ,Positive
"Same bed, but it feels just a little bit bigger now",Neutral
Masterpiece,Neutral
My ex girlfriend who I loved so much would play this all the time but here I am 11 months later just stumbling across this song once again listening to it alone -September 2025,Positive
2025 and this song still hits hard,Negative
"Que obra prima, que voz, que artista sensacional um dos maiores do mundo com certeza",Neutral
Bruno è IL cantante.,Neutral
Llevo años amandola y ahora baila con otro honbre,Neutral
I don’t know if I’ll ever recover from her bro ,Neutral
I’m going throughs his hit and he’s got loads. No wonder why i said “I want to see Bruno mars” when someone asked me “who concert would you go to” i’m a “i don’t know” person,Neutral
I turn 22 in a couple of weeks this song makes sense now bruh,Neutral
"After 10 years of pure deep love.. your'e my first and my last, too young too dumb to realize, thank tou for everything, may the world gives you the peace and all the love you need.. love you and this is forever",Neutral
Que música meus amigos ,Neutral
"It never gets better , every morning you wake up alone , still loven the one you love  scared to try again  a life of regrets and sorrow!",Positive
2 September..2k25 ...still here,Neutral
"I don't have a man, and while I was watching this I cried.",Neutral
BRUNO MARS VONSIDERED MY DIAMOND AND NUMBER ONE....,Neutral
increible,Neutral
"Essa é pra quem perdeu a pessoa que mais te amou por erros atras de erros, e erros graves. É a dor de saber que você nunca mais vai ter a pessoa que mais te amou de novo, apenas por sua causa… uma hora a gente cansa",Neutral
Temon insuperable,Neutral
Amoooo essa música ,Neutral
Just cried at work dam Bruno,Neutral
July 22 2025 this song made me cry,Neutral
12 yrs and counting billion views,Neutral
,Neutral
O tempo voaaa,Neutral
  Bruno mars Gloria Love,Positive
Beautiful song to recognize he mess up,Positive
best song of bruno,Positive
 god bless america,Neutral
Amo essa música você  tb ,Neutral
Lovely song,Positive
Sempre bellissima ,Neutral
The cream de'la cream of talent,Neutral
My first favourite male artist ever and will always be. l'm not sad but listening to it just make me sad but healed and happy ,Neutral
사랑했어,Neutral
Lo mejor  me llega a lo más profundo de mi ,Neutral
This song makes me cry everytime,Neutral
"This isn’t only about romantic relationships but also friendships, family, all of them.",Neutral
Septembre 2k25!! Here for ever !!,Neutral
"Muito bom, só perde pro Naldo Cantando. Kkkkkkkk",Neutral
"Brunito es de otro planeta, es algo que va más allá del talento y la magia ",Neutral
same bad but feels bigger now realy got me ,Negative
Linda música!!!,Neutral
"It's been 5 years Carolina, I'm so sorry.",Negative
"There is a special person that I made in this song, so when I hear this song I always remember him",Positive
13/ de agosto/2025 eu ainda lembro de vc,Neutral
"Não gostava de escutar essa música quando estava com minha mulher, porque não fazia sentido. Sempre que eu me esbarrava com ela, logo tirava, porque lá no fundo eu sabia que ela poderia se tornar a maior dor que eu teria, se eu realmente vivesse a letra dessa música — ao me dar conta de que não tenho mais minha garotinha ao meu lado. Hoje, quase um mês depois, estou aqui... e tenho certeza que será a maior dor se um dia ela assumir outro, quem ocupar meu lugar nos olhos das nossas crianças.",Neutral
August 2025 still ,Neutral
25 September 2025....still my favorite,Positive
"If I talk, I will go mad man, 2023 yoh ",Negative
"MEN, TREAT YOUR WOMAN GOOD, SO THAT WHEN YOU HEAR THIS SONG  YOU WON'T HAVE REGRETS!!!",Positive
"Over here, Bruno Mars looks a bit like Michael Jackson during the 70s. Handsome!",Positive
L primera ves que la escuché fue en 2011 y hasta hora sigue siendo unas de las grabaciones más hermosas que eh escuchado hasta ahora ,Neutral
And then now... When this generation feels divided and lonely.,Neutral
"12 years later, if you're watching this beautiful song, you are a legend",Positive
"25 august 2025, like this so i can come back and feel the pain again n again so much so that i become numb, no more pain therafter",Neutral
"I love Bruno I listen to him all the time. Sept. 19, 2025. Yes hell yes.",Positive
September anyone?,Neutral
Wondering why tf is he so talented?,Positive
August 2025 still gets goosebumps for this masterpiece,Neutral
Doesn’t he has a great voice?,Positive
This song reminds me of my ex when we were together. Bruno mars has such a beautiful voice,Positive
"I still remember when I heard this song by your side and I think I'll never forget it. I love you so much even though the years pass, I still love you even though you already have children with another man.",Positive
,Neutral
,Neutral
Perfecto,Neutral
Amo.amo.amo.,Neutral
This song is still the best very good,Positive
Como flores no jardim assim seu sorriso me leva ao paraiso ,Neutral
It's awesome..,Positive
 Gloria Bruno mars love,Positive
Fantastic ,Positive
Legenden sterben nie,Neutral
God bless you,Neutral
