comment,sentiment
"I feel a bit sad that some people don't like that he reposted old songs. There are times when we just need to stop longing for new things and rediscover things that we might take for granted.  These old Bruno songs are like one of these things to me, reminding me of simpler and happier times. I don't know but I feel more soul in his old songs.",Neutral
His songs are extraordinary! even the 10 years have passed.,Positive
It's been 12 years since my dad passed away and I'm still playing this song everytime I missed him. I love you dad ,Positive
"This song's like a hand reaching in my chest n pulling out every hidden emotion i tried to ignore, beauty. this and ""Caring Ghost"" by Mysteriousic both songs fill the void, emptiness in me, heavenly, breathtaking, thanks bruno mars, u a legend",Positive
This song hits hard when you soulmate lives in another reality...,Negative
"What talent, this tube was released 12 years ago but the effect it has today is just incredible, Bruno is one of the most complete artists I know, he adapts  asset.",Positive
This is the most hurtful song I’ve ever heard in my life..,Positive
Oldie but goodie. I absolutely love this song,Positive
A moment of silence for all the poor souls who still haven't found this song,Negative
Perfect song for my playlist.,Positive
"almost 11 years and now he's like ""official lyric video""",Positive
this hits different when you try to get to somebody who doesn't even exist,Neutral
"Bruno: ,,Talking to the moon""",Neutral
If you’re crying... that means you understand this song..,Negative
I saw her like an Angel.,Neutral
"""When you're young, you enjoy the song. But when you grow up, you understand the song.""",Positive
I cry with this song cause me and my twin sister have 20 yrs without our mom we miss her so much ,Positive
I feel bad for the people who hasn’t listened to this song..,Negative
"Bruno, we want you to come back with new music and destroy everyone. ",Neutral
Anyone in September 2025?,Neutral
this song still gives me goosebumps...,Neutral
I know you're somewhere out there,Neutral
someone needs to break this mans heart so we get this kinda music back ,Neutral
Four Horsemen of Brokens,Neutral
"Thank you Bruno, this song affects me deeply, it is very beautiful.",Positive
This is one of the songs that just never gets old.,Neutral
Fun Fact :,Positive
I'm just 15 but this song makes me feel like I'm missing someone who even Doesn't exist,Negative
HAPPY 4TH OF JULYYYY,Positive
ALGUIEN DE PERÚ?? ,Neutral
Hits  different when your soulmate is in a different reality,Neutral
Bruno: Talking to the moon,Neutral
"Talking To The Moon""",Neutral
"I’m leaving this comment here so after a month or a year when someone likes it , I get reminded of this song ️",Neutral
"Quite an amazing artist, he's got it all, a great look, stage presence and a abundance of talent.",Positive
This is still my fave Bruno Mars song after all these years.,Neutral
"I dedicate this song to my sister who lost her boyfriend from a car accident, she would always put up a smiling face but I know deep down she's hurting. She loves looking at the stars and the moon and reminded me of this song, I do hope she finds solace while looking up above.",Neutral
"This is so random.. But my only goals in my life is to make my parents proud of me ! I have 3 months to improve my result so I can get into medicine. :) anyone reading this, I hope we can all achieve whatever we want. :)",Positive
"I cry with her every voice, especially today when I'm not feeling well emotionally.",Neutral
"I miss the old days when I was young, no problem, everything is gone. You're just in the house playing with the gang, you're the type who's having a sleepover and you're just running away from your parents, I really missed those days. I remember back then I was on the balcony I had a lot of problems one by one I was looking at each house and I looked up with many stars and a full moon. I asked myself that I would hopefully pass these tests and reach my desired dreams in life and it is that I am now much changed my wishes have been fulfilled.️",Positive
This is turning out to be my favorite Bruno Mars’s song.,Positive
I've always missed this kind of Bruno Mars's song. Glad it makes a comeback,Positive
This one song is the only one that brings back my cousin,Neutral
"BRUNO is like, ""Let's post some videos and freak them out"" ",Neutral
"Two nights ago a girl played this song in my car. She was sitting in the passenger seat, with our friends in the back. We’ve known each other for a long time, and neither of us has been in a serious relationship before. I have always had the sense of something there between us, but never pursued it. When she played this song, I thought that maybe, just maybe, she played this song for me to hear. I realized I couldn’t let someone like her pass, without at least trying to see if we could be something more. ",Neutral
"It’s not the lyrics we are sad about every time, it’s also about the person we are thinking about",Negative
"Bruno mars songs always prime. Theyre so maningful and relatable, I love it FR",Positive
2030: Bruno Mars - Talking To The Moon [Official Video],Neutral
Who's here in 2025,Neutral
Bruno Mars is a generational talent. So gifted.,Positive
This song just makes me feel at ease..like the world just went quite and all my pain and sadness just disappear from this world..one of my favorite bruno mars songs,Positive
Me: Listening to this song 10 years,Neutral
This song reminds me of my girlfriend who died she used to like staring at the stars and moon wondering what was out there she now knows i guess in heaven. I miss you Olivia hope your alright baby,Neutral
"My daughter passed away in November of 2014 and this song reminds me of her. She was a gamer and her on line name was Luna. When she died her little boy who was 6 was comforting us as we were outside looking up at the moon. He said - we always have the moon, if you’re missing Mommy we can look up at the moon and she will be shining back at us. She died on a full moon   out of the mouths of babes …️️ I talk to the moon all the time.  this is a beautiful song. I have never remembered so many beautiful and big full moons either since she died. ️",Positive
"""I sit by my self talking to the moon"" hits different",Neutral
"28/09/2025 pensé en vos al escuchar esta canción, no sé si te volveré a ver y pueda revelarte mis sentimientos pero aquí estará este escrito con el paso del tiempo y ojalá algún día lo vea contigo  a mi lado...",Neutral
"whenever you feel lonely just look at the moon, somewhere someone will always be looking at it at the same time.",Neutral
"""I want you back, I want you back."" ... That part gets me everytime.",Neutral
I love this song  the melody and the lyrics,Positive
"Hey Bruno, I dont know why all your songs are always beautiful melodies, and lyrics always touch my heart. How can I stop loving your song?",Positive
I really love this music  because it makes me think  of my brother that died and my long lost sister.,Positive
Bruno Mars Is the only singer I will always listen to I always loved his songs I love his older songs and I still can’t believe his voice didn’t change a bit I love his voice It’s to perfect for this world ️,Positive
"listening to this on valentine’s day , single and alone ",Neutral
"This song makes me cry every time because when I was little my grandpa died and every night for about a year, I will listen to this song and cry. I miss my grandpa so much. Rip",Neutral
"everyday, every night, I talk to my beautiful mother who died in May 2021, I miss her so much and wish I could hold her once more and tell her how much she was loved. This song is just so beautifully sung and written so well. thank you Bruno for this.",Positive
The most consistent Hitmaker with a consistent incredible Voice. Appreciate his Talent Everybody. We can be glad to be of this Time.,Positive
This song has such meaning to me. The morning after my mom passed this song was the first song I heard. I wonder if she does hear me.,Neutral
"This song is so amazing, I can't find the words to describe my feels when I hear the song, FOREVER MJ️",Positive
Bruno Mars 2010 : I'm Feeling Like I' m Famous,Positive
"This song is very good, I can't doubt it ",Positive
"Im still listening to this masterpice in 2021, Music is always something that give us the ability to stick together.stay safe...",Positive
It took TikTok making this blow again for him to post a lyric-video almost 12 years later... And I'm honestly here for it.,Positive
"‘’People cry, not because they are weak, it’s because they have been strong for too long’’",Neutral
I can’t believe it’s been 10 years since this album came out... yet this song still makes my heart ache like I’m hearing it for the first time ,Positive
The song is finally getting the attention it deserves. 10 years later! I don't care that it happens through TikTok.,Neutral
"I don’t care if it took him 7 years to upload the lyric video, this song will always be gold",Positive
Love you,Positive
The line' someone is talking back' literally hits when you actually are actually talking and you are getting answers but you are alone......,Neutral
"This song hits different when you have no lover, but you hope he's outhere looking for you too.",Neutral
his vocals are heavenlyyyy,Neutral
The Weeknd and Bruno Mars saved the music industry,Neutral
My sister just passed. She was my best friend. I always look up at the stars for her and will continue talking to the moon... i miss her so much ,Positive
BRUNO MARS É UM DOS MELHORES CANTORES E MAIS DIVERSIFICADO DESSES TEMPOS,Neutral
This is my new favorite song it’s helped me cope with a lot of sadness.,Positive
"Whoever read this, remember: Life is short. Cut out negativity, forget gossip, say goodbye to people who don´t care. Spend time with people who are always there.",Neutral
Masterpiece by the way,Neutral
I’m actually learning the simplified version of this,Neutral
The perfect song to listen to when you feel lonely or sad ,Neutral
"Sometimes we laugh by remembering the days we cried, And we cry by remembering the days that we laughed.",Positive
I talk to the moon when I miss my husband. He died 13 years ago. It still hurts so bad.,Negative
 cool song that makes me cry everything over there invite you,Positive
this song hits different when you genuinely miss someone you'd die for,Positive
the amount of chills i've gotten from listening to this song is unreal <3,Positive
"We want this kind of music more, Bruno.",Positive
This song helps me get threw thing emotionally when I’m missing my mom who passed in 2002 I was only 14. She was my best friend. Not a day goes by that I don’t miss her and wish she was here.,Positive
"""I love you.""",Positive
"“Talking to the moon , trying to get to you , in hopes your on the other side , talking to me too”",Neutral
Amazing ,Positive
"It’s kinda amazing how we’re all far away and don’t know anyone here, but we all look at the same moon when we see it",Positive
This song literally makes me cry because I can relate to it so much. I've listened to it on repeat for at least an hour now and I haven't stopped crying. Thank you for making this.,Neutral
"My best friend died in 2020. We used to sing this song with her in my room, I love you so much my angel ~ 20/06/2020 ~",Positive
最近の中で一番好きな曲,Neutral
"Reminds me of my girlfriend ,had so many talks on the roof. She's passed few months ago. This hits me hard everytime i hear.",Neutral
"When my Daddy was in WW2, I found a letter written to my mother about him looking at the moon, hoping she was too. This song reaches into the very depths of my soul. Thank you Bruno! xo",Positive
Please post a full version so that I can loop it non stop. Please pretty please ,Positive
What a masterpiece in songwriting. Always hits me hard every time I hear it.,Negative
4 years later and I'm still wishing for a music video,Neutral
"My little brother was born premature (at 5 and a half months) We played this music when we released the balloon on the way home from the cemetery.For my little brother  I love you, rest well️I miss you️ Thank you for this magnificent music ️🥹",Neutral
Missing my mom... hoping to get her back or atleast could talk back to her...this song is so relatable ️,Neutral
I never clicked so fast,Positive
"Trying to remembering who i used to be. As a mom and wife, putting everyone before yourself sometimes you lose yourself. This song makes me cry. Cause i literally dont remember who i used to be.",Neutral
"My second mother died almost two years ago, and one of my ways to cope was talking to the moon... I didn't really have a reason to do it, it wasn't like I rationally thought my mom was there - but something about the moonlight would call me and I'd feel watched and protected by that gentle face like shape - don't know if you've noticed but the moon looks like a face with a kind smile.",Positive
O B R A      D E       A R T E        ️️️,Neutral
Lost my baby girl at 20 weeks and every night I look up at the moon and stars and tell her how much I love and miss her ️,Positive
He needs to come to me he's literally far away in my heart I will always love this song and I always will its minds me of him I cry to this when I think of him ,Positive
"My dog has recently passed, also named Bruno. He was my world and i miss him so much! This song and the lyrics remind me so much of him. It's painful to go on without him, but I know he's in a happier place. But I still can't help but cry especially at the part ""you're all I had, you all I have"" and ""I'm trying to reach you on the other side"" truly heartbreaking.",Neutral
This song is already 11 years old but its never gets old.,Neutral
This was the song played at my best friend's memorial service. Will always have a special place in my heart. <3,Positive
"My name is Leo, I met a girl named Abigail, and we were on the road to being close friends.. until she suddenly stopped texting me. afterwards, every couple of days, and some weeks I'd do this every day; I would text her saying ""Hello?"" And I waited every day for a message from her replying to me.. but she never did. I don't know what happened, or why she stopped texting. But I think of her every day. She was one of coolest people I've met. And coping with the fact she may never talk to me again has been a challenge.",Neutral
No one could even come close to 2010s Bruno Mars.,Neutral
"Read this if you have ever felt alone, depressed, suicidal, lost, scared, worthless, abandoned, or anything of that nature this is for you, and remember you are on this Earth for a reason and in a positive way. ️️️",Negative
Is there anyone listen to this beautiful song in 2025?️,Positive
"This song will still be in most of peoples heart and mind, without them knowing and 10years later when you randomly get to hear this, tears will drop, heart will sink and you will remember the tough times we are having now. Hoping it won't happen again. Have hope everyone. #wecandoit",Neutral
"I miss my grandma ,she died when i was 6. I did not cry at first cause i didn't felt like she was gone , I couldn't say a goodbye.cause she was in hospital and doctors were not taking me in cause ''i was to small to see a cancer person''. I didn't saw her for 6 months( she was living with us). But she was gone and she won't come back. So please, go hug everyone you love cause you don't realize how short life is, and sometimes you can't say even a goodbye... I miss you Grandma...",Neutral
Is it me or every body else gets chills when he reaches ,Neutral
"July 2025 still listening to you bruno love your song they have true meaning in life, your voice is one in a million ",Positive
"It really hurts when ""I love you"", turns into ""I loved you""",Positive
I don’t cry or sit talking to the moon I cry sitting and speaking to the angel I love  I lost my mum ,Positive
The fact that this song was released like 11 years ago but everybody is listening to it nowadays because it has touched us,Neutral
This is a timeless masterpiece ,Neutral
Muitos Choram escutando Marília Mendonça eu aqui chorando escutando o Bruno Mars,Neutral
Claim your “here before a million views” ticket here,Neutral
2010: ️ ,Neutral
0:40 is good,Positive
This comment section has become group therapy and i just think that’s really beautiful!,Positive
"dont worry , you not the only one who watch this in 2021",Neutral
Whenever I see the sky the moon it feels peaceful..,Positive
Vamos mostrar q nós do Brasil também gostamos dessa linda música deixem o like,Neutral
When Mars broke up with Uranus and He can only talk to Moon.,Neutral
"I love this song ,it's very emotional .I'm never tired  or bored of listening to it  any time of the day",Neutral
"Lonely, that’s how I feel, I’m always stuck in my head and can never get the important words out, thats me",Neutral
Quem é  brasileiro 🇧🇷 e gosta dessa música ?,Neutral
"Tá sentindo esse cheiro? Cheiro de nostalgia, cheiro de infância, cheiro de música boa e de qualidade",Neutral
This song reminds me of my best friend. She helped me to come out of my shell. Vanished into thin air. I still miss her,Positive
Best singer ,Positive
"Bruno: ""talking to the moon..""",Neutral
"As someone who experienced a break up very recently, this song has so much more meaning than just being epic and beautiful. It tells a story of how she was the joy of his life and how he hopes that every night she's talking too. This is the only song that has been able to make me cry and it hits way different after that experience.",Positive
"I miss someone very close to me , when I listen to this song it warms my heart.",Positive
I’m not talking to the moon  I’m  talking to you,Neutral
My god. Is this not the most romantic thing that has ever been put to music?,Positive
"I'm not trying to sound like one of THOSE types because I do enjoy today's music, but it's really rare an artist sings with pure soul and feeling. Bruno has that in the bag and always has. <3",Positive
"my dog just died yesterday, his name was bruno. i really miss him so much ",Positive
This song makes me miss someone that never existed,Neutral
Nadie:,Neutral
Imagine how many people are listening to this right now,Positive
"Hi I am Brazilian, The Bruno Mars is the best artist from world,They're Nice artists.o bruno Mars é o melhor cantor do mundo na minha opinião",Positive
"My girlfriend passed away in 2019 , due to lung cancer and we were very loyal to each other I wish we will meet once again in this life Miss you my fav",Neutral
Uma música para se ouvir quando se sente no fundo do poço,Neutral
"This gives me lots of memories, when corona was still a drink",Neutral
I'm crying with this song,Negative
"3 years later, I now understand your message better. Thanks Bruno!",Positive
BRUNO MARS,Neutral
"""MY GIRLFRIEND TURNED INTO A MOON...""",Neutral
when my mom passed from covid this is the song i decided to her rip mom i will always love you till the end of time 01.30.2021,Positive
"“When you’re happy, you enjoy the music. But when you’re sad you understand the lyrics”",Positive
Nobody: Me home alone:,Neutral
This songs tells us the the feelings and it's feels so relatable with me ,Neutral
a wandaful song lets all pray for this man for this person,Neutral
I think Bruno is the first male artist in history to have the most 1B+ viewed videos on YouTube CONGRATS,Positive
I know you're somewhere out there,Neutral
When you learn English and finally understands what the song is talking about ,Neutral
this hits diff when you’re in love with someone that lives thousands of miles away.,Positive
Beautiful song. He has amazing talent to write such emotional lyrics.,Positive
"To all the lonely people here , I pray that u get a good trustworthy partner ...",Positive
"Hi there Bruno Mars well my dad has recently passed and your song really makes me think of him it makes me so happy and emotional at the same time, thanks man ",Neutral
Vocês já experimentaram o quanto é incrível ouvir essa música enquanto observa a lua de madrugada?,Neutral
All of Bruno songs are iconic,Positive
NOSTALGIA ENTERED THE CHAT,Neutral
Bruno mars pra sempre,Neutral
"holy shit this song is actually beautiful, i had Spotify on shuffle and accidentally stumbled across this…i just had to come and appreciate this song",Positive
Just lost my dad 4 days ago. I pray that he hears when I try to talk to him.,Neutral
At night when star light on my room ,Positive
"Porque qdo, ouço  as musicas da vontande de chorar  e ao mesmo tempo da vontade de dançar, é  uma Mistura  fantastica ",Neutral
"To me, ‘Talking to the Moon’ isn’t just about someone far away—it’s about your own lost self. That feeling of talking to the moon feels like reaching out to the part of you that’s gone, hoping it’s still listening.",Positive
“Hey man wanna play tomorrow after school?” ,Neutral
This song makes me feel like there’s someone out there in this world,Neutral
"""In hopes you're on the other side, talking to me too"" hits different",Neutral
Me playing this song 7 in the morning is insanee,Neutral
"a wise man once said : when you’re happy you enjoy the melody, when you’re sad you understand the lyrics",Positive
Disclaimer: this song is highly addictive.,Neutral
"My friend died 5 years ago, I was 8 back then and I didn't cry, I didn't even feel sad... The years went by and I got depression, for 3 years that it's been like that, and I hated myself 'cause I didn't cry when my friend was gone, 'cause I didn't say goodbye and that I wasn't by her side...",Negative
This song is beautiful ,Positive
This song hits a little different during a pandemic where we have to socially distance.,Neutral
_*27/03/2022-Espero que daqui a cinco anos alguém curta esse comentário e eu me lembre dessa música -e de todas as outras que tenho ouvido nesse dias.,Neutral
Where is the Fuckin Billion??,Neutral
this song brought the realisation of how good i am at singing to me,Positive
Everyone is gangsta before he reposts The Lazy Song.,Negative
"Essa é uma das poucas músicas da década de 2010 que pode se comparar as músicas dos anos 80 e 90, isso é uma façanha lendária.",Neutral
Bruno Mars : Talking to the moon,Neutral
Right now it’s bedtime and I’m watching it lol and this is my FAVORITE I love this song SOOOOO MUCH ,Positive
Bruno: talking to the moon,Neutral
I lost my baby today... I was looking forward to meeting him in December.... depression sucks,Negative
I love how Bruno always tries to make you feel better with his songs,Positive
Bro Bruno you sing amazing songs like if the world was ending,Positive
"nunca dedique as musicas do Bruno mars pra uma pessoa que e de um momento seu, elas sao profundas dms pra se dedicar a qualquer pessoa....",Neutral
"When i was 20, I was kicked out of my home by my mother. I dont have a father or siblings, so I was all alone for several years. There was a point of my life that i gave up. I didnt want to live anymore. I was lost on loneliness and distress. In the very bad days, i used to lay down and listen to this song, imagining singing to my future son or daughter...i wanted a family so bad, and yet, was so so alone. ",Negative
this song hits different when you lost someone and you do talk to the moon and crie at night,Neutral
i love this song ,Positive
"He's not the Second Michael Jackson, he's the First Bruno Mars",Neutral
"Breathes ""It'll never get old guys.""",Neutral
"When it comes to the ""talking to the moon"" it hits hard when you love singing and have anxiety panic attacks and nerves",Neutral
I love music,Positive
""" I dont want to die, I want to be with her.""",Neutral
This song got me missing a girlfriend I don't have..,Negative
"Therapist: your neighbors say your having some problems, care to explain??",Neutral
Obrigado senhor por nós da esse anjo querubim lindo🇧🇷🇧🇷,Neutral
Bruno Mars posts the video,Neutral
"escutando bruno mars enquanto vejo o eclipse da Lua, sensação única!",Neutral
Bruno: Talking to the moon  ,Neutral
This was the first song i ever listened to that was by Bruno Mars ,Positive
Simplesmente perfeita essa música ,Neutral
I sit on the roof at midnight and listen to this song makes me cry.,Neutral
Let’s be honest.. this wasn’t on our recommendations.. we searched it up,Positive
I love this song,Positive
"Today my dog passed away, he was 7 years old, he had been without strength for 1 week, it was difficult for him to breathe, fed him and gave him water with a syringe",Negative
"Puts, sou completamente apaixonada por esse cara.",Neutral
There's nothing wrong in talking to the moon ,Negative
I love this song. But it will never be same as i listen to this at this moment. See my son passed away last july 15 2025. He was only one month old. Its so devasteting cause im not on his side when he died. Hr was in nicu for 1 month. He never make it home with us alive. ,Neutral
Listening to this song because i miss someone who probably doesn't miss me.,Neutral
"""My last girlfriend turned into the moon""",Neutral
What happened to him i loved listening to him when i was three but now hes gone i miss the romantic bruno nothing will be as nostalgic as he was in 2010s,Neutral
THIS SONG REMINDS ME THAT I DIND'T KNOW MY FRIENDS,Neutral
"As an 8 year old me back in 2010, I always look up to the moon and think about myself in the future.",Neutral
“I can confirm that I did indeed talk to Bruno” ,Neutral
"I know 99% of people won't read this comment, but to the 1% have a blessed day.",Neutral
i love this song it rumides me of my granmo she past uway and this wus her favret song,Neutral
Pode passar mil anos mais eu sempre vou amar essa música,Neutral
The universal language isn’t love nor music. The loneliness is.,Positive
Fun fact: They used internet explorer to upload this in 2010...,Positive
Oh God hoping you talking to the moon as I am ,Neutral
Sofrer por ninguém ouvindo essa msc é foda,Neutral
When he makes the official lyric video 10 years later,Neutral
"imagine the person who gave you best memories, became a memory.",Positive
Who here in 2025,Neutral
Se passam anos e eu nunca vou enjoar essa. <3,Positive
Only took like 7 years .   Edit: thx for the likes and have a great day,Positive
"My uncle passed away in January,I keep playing this song on repeat,I feel so lost in this world without him,I’m afraid to pray and talk to him,I know he’s still here but I know he won’t talk back️",Negative
この曲を聴くと小学校のときの友達との日々を思い出します,Neutral
Can't stop listening to this song.,Neutral
A fool talking to the moon? I loved the song!,Positive
this song in perfect every way.,Positive
I love talking to the moon,Positive
Brunos makes me calm,Positive
"Such a good song, makes me cry",Positive
Talking to the moon man very handsome!!,Positive
This song makes my heart ache like crazy!,Negative
Every time I look into the Moon I think of you Ileana. Love you and miss you,Positive
"I'm leaving this comment here so after a month or a year when someone likes it, I get reminded of this song ",Neutral
This song makes me want to cry but it also makes me happy,Positive
So amazing!  Bruno. A storyteller!,Positive
Talking to the moon is better way of messaging to the one that you have lost! Keep doing that! Good luck!,Positive
One minute of silence for people who still can't find this song,Neutral
Bruno remembered his YouTube password,Neutral
Bruno Mars is literally the only man who looks half decent in a fedora,Neutral
Great musician and a great song,Positive
All the love to bruno,Positive
I feel like crying ,Negative
I know you're somewhere out there,Neutral
"Damn if Sokka had a playlist, he would have this song on repeat.",Neutral
Bruno mars is the best of the bests,Positive
lyrics:,Neutral
Estou deixando esse comentário aqui pra quando alguém curtir eu voltar e escutar está obra prima ,Neutral
Bruno está tipo “pa que no me olviden” :”v,Neutral
This how many international fans bruno got  ,Positive
""" Hurting someone's feelings is  easy as throwing a rock in a water but do you know how deep that rock can go?""",Positive
Anybody listening this 2020 December ? Like,Neutral
This hit different when you think someone in dark room alone,Neutral
Bruno i love your songs so much <3 i hope one day i can come to your concert <3,Positive
Essa música é incrível ela passa muita nostalgia e profundidade quem mais sente isso ,Neutral
0:43 my favourite part,Neutral
"""We didn't realise we were making memories, we just knew we were having fun."" - Winnie the Pooh",Positive
If you see this its been 7 years and I haven’t still gotten over you,Neutral
"Essa música é hino no Brasil, trilha sonora de novela kkkkkk Essa música fez mais sucesso aqui do que lá fora (Eu li numa matéria isso)",Neutral
Nostalgia hits harder than Trump being positive in COVID.,Neutral
Is one of my fav song,Neutral
This song hits hard when u just got out of a relationship,Negative
who’s here after the notification,Neutral
this song hits different 5 years later,Neutral
My battery : 1% remaining,Neutral
Uma música de 2010 o lyric soltado em 2021 e 100 milhões de views. Um hit essa música ️🇧🇷️,Positive
I'm giving you my own 101 reasons to stay alive list:,Positive
Me encanta esta canción me acuerda a mi abuelo  con lindos recuerdos,Neutral
"i just want her back, man. this sucks and everything hurts",Neutral
Anyone here 2025?,Neutral
kood music ,Neutral
mom: “a man posting a lyric video can’t hurt you”,Positive
No one:,Neutral
"Damn.....this hurt. It's been 3 years since the divorce and there isnt even one night I havent thought of her. It's not obsessive or possessive. It was real love and the thoughts are mostly of happy moments from the time we spent together. I cherish those memories because they were true moments in love and at the same time those memories tear me up inside because i know we could have been together forever. I fucked up by not being there emotionally and it wreaks me constantly because i could've been better, i could've been the best version of myself. Why did I have to become that outside of our marriage, our deep friendship, our everlasting connection? I am the fool. I know I am only talking to the moon. I wish I could tell you how much I still love you, I wish I could say that you finding another man that takes care of you emotionally makes me cry with joy. He was the man I could not be at that time. I still love you so much that I'm not mad, jealous or sad that you found that. I still love you so much that when I even get a glance of one of our pictures from the wedding that I dont even mean to look at I still get butterflies. ",Positive
I lost my fiance 10yrs ago after a 2wk engagement when she passed in a car accident.,Neutral
I just discovered this song.  I lost my husband almost 4 years ago after 58 years of marriage.  This song is me still talking to him.,Neutral
Bruno Mars vem para o Brasil fazer show em Praia Grande SP POR FAVOR!!!!!!!!!,Neutral
Essa música me emociona muito 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,Neutral
Nunca tinha ficado arrepiado escutando música até eu escutar essa,Neutral
Its sad how while listening to this like 98% of people and thinking of someone,Negative
Wonderful,Positive
don't mind me just listening to this after not having a Valentine:(,Negative
This was my GF's favorite song... RIP to the sexiest women to ever take a breathe of life,Positive
All the people in 2030 in 10 years be like “POV: Your hear in 2030”,Neutral
I love this song it's making me cry,Positive
Aquí en el  2025 escuchando está hermosa música y extrañándote madreya no estás en este plano terrenal,Neutral
I know you're somewhere out there,Neutral
This is my song  at 65 how I really  feel,Positive
I love this music thank you for making this,Positive
"""I feel like I'm famous"" Okay who's gon tell him-",Positive
2025 y está canción es la única que me calma cuando estoy triste!!,Neutral
“I’m feeling like im famous the talk of the town” sir you ARE famous,Positive
Just 4 months before 2025 is just crazy  and you guys are still here,Negative
Bruno can make you feel that you're missing someone who never had in your life..,Negative
LOVE this song !!!!!!!!!!!!!,Positive
Eu sou o comentário brasileiro que vc estava procurando,Neutral
"once a wise man said,  ""when you're happy you enjoy the melody but, when you're broken you understand the lyrics""",Positive
IM REALLY MISSING HER TALKIN TO THE MOON.,Negative
"I'm leaving this comment here so after a month or a year when someone likes it, I get reminded of this song",Neutral
I will leave my comment so when somebody comments or likes i will get a notification and listen to this masterpiece,Neutral
My teacher let us play music in her class (she's the amazing nice teacher) and they played this song ,Positive
When you're happy you enjoy the song but when you're sad you're just realized the meaning of the lyrics,Positive
"I bet when this song came out, people would deadass talk to the moon hoping that they're talking to Bruno Mars ",Neutral
my girlfriend said this was a good tik tok song,Positive
 love you too I like you song,Positive
"talking to the moon, make me cry ",Neutral
0% swearing,Neutral
"I should be studying, but i prefer getting depressed with this :)",Positive
"""My first girlfriend turned into the moon""",Positive
"Me Everytime: ""i sit by myself, talking to the moOoOOoooOn *Voice Cracks*",Neutral
"When you find your minecraft server called ""New World"" 5 years later:",Neutral
I hope this pandemic is over by the end of this year.,Neutral
One of my favourite songs ever ,Neutral
Kids came from insta reel and tiktok videos... legends listened to this song 11 years ago,Neutral
Dad joke 101 :,Neutral
Estou sentindo falta dos brasileiros apreciadores de uma boa música ? 🇧🇷,Neutral
I love this song,Positive
Bruno: “ I’m feelin’ like I’m famous”,Positive
"My girlfriend and I were together for about 4years. Becauze of this covid thing... She broke up with me today, saying it isn't fair on both of us. Long distance man.... ",Positive
The saddest part about the life is when the person who gave you the best memories becomes a memory ,Positive
